Rappahannock/Rapidan,47,47,58
Rappahannock/Rapidan,80,80,80
Rappahannock/Rapidan,77,77,82
Rappahannock/Rapidan,100,100,100
Rappahannock/Rapidan,86,86,86
Rappahannock/Rapidan,67,92,92
Richmond,88,88,92
Richmond,61,70,83
Richmond,72,76,84
Richmond,88,88,96
Richmond,60,64,76
Richmond,47,53,68
Richmond,76,92,96
Richmond,64,68,89
Richmond,38,43,62
Roanoke,76,84,84
Roanoke,64,76,76
Roanoke,88,88,88
Roanoke,72,76,84
Roanoke,88,88,88
Roanoke,84,95,100
Roanoke,46,46,62
Roanoke,45,50,50
Roanoke,50,69,69
Roanoke,44,60,64
Roanoke,58,63,71
Roanoke,75,75,85
Roanoke,79,92,96
Southside,59,73,82
Thomas Jefferson,67,75,83
Thomas Jefferson,71,71,76
Thomas Jefferson,76,88,92
Thomas Jefferson,56,67,67
Thomas Jefferson,93,93,100
Thomas Jefferson,76,82,82
Thomas Jefferson,82,82,82
Three Rivers,92,96,96
Three Rivers,58,58,68
Three Rivers,67,89,89
Three Rivers,61,83,89
Three Rivers,65,76,82
Virginia Beach,68,68,84
Virginia Beach,57,70,83
Virginia Beach,92,96,96
Virginia Beach,75,83,92
Virginia Beach,59,64,77
Virginia Beach,72,72,84
Virginia Beach,68,84,84
Virginia Beach,80,88,88
Virginia Beach,77,82,86
Virginia Beach,64,72,88
Virginia Beach,76,84,88
Virginia Beach,38,44,56
Virginia Beach,52,56,60
Virginia Beach,57,61,65
Virginia Beach,80,80,84
Virginia Beach,72,76,80
Virginia Beach,63,71,83
Virginia Beach,88,96,96
Virginia Beach,84,88,96
Virginia Beach,79,83,83
Virginia Beach,67,92,92
West Piedmont,46,50,67
West Piedmont,56,60,68
West Piedmont,76,76,92
West Piedmont,55,59,68
West Piedmont,63,63,71
Western Tidewater,64,68,72
Western Tidewater,57,65,78
Western Tidewater,74,74,83
Western Tidewater,68,84,88
Western Tidewater,68,74,79
Western Tidewater,92,96,100
Western Tidewater,76,80,84
Western Tidewater,76,84,88
,,,
"*4 DTP, 3 POLIO,1 MMR, 3Hib,and 3 HepB at 24 months",,,
"**4 DTP, 3 POLIO,and 1 MMR at 24 months",,,
"***3 DTP, 3 POLIO,and 1 MMR  at 24 months",,,
**** Assessment rates do not include children < 24 months of age,,,
