Transportation Network Compatibility,Transportation Network Compatibility,Transportation Network Compatibility,Transportation Network Compatibility,Transportation Network Compatibility,Transportation Network Compatibility,,,Conformance with existing and planned roadways,Conformance with existing and planned roadways,Conformance with existing and planned roadways,Conformance with existing and planned roadways,Conformance with existing and planned roadways,Conformance with existing and planned roadways,Conformance with existing and planned roadways,Conformance with existing and planned roadways,
,,,,,Right of Way/ Displacements,Right of Way/ Displacements,Right of Way/ Displacements,Right of Way/ Displacements,Right of Way/ Displacements,Right of Way/ Displacements,Right of Way/ Displacements,,,,,
,Displacements,Displacements,Displacements,Displacements,,,,Number of residential and business displacements,Number of residential and business displacements,Number of residential and business displacements,Number of residential and business displacements,Number of residential and business displacements,Number of residential and business displacements,Number of residential and business displacements,Number of residential and business displacements,
Public Facilities and Services,Public Facilities and Services,Public Facilities and Services,Public Facilities and Services,Public Facilities and Services,,,,,,Number of potential impacts,Number of potential impacts,Number of potential impacts,Number of potential impacts,,,
,,,,,,,Environment,Environment,Environment,,,,,,,
Agricultural and Forestal Districts,Agricultural and Forestal Districts,Agricultural and Forestal Districts,Agricultural and Forestal Districts,Agricultural and Forestal Districts,,,,,,Acres of potential impact,Acres of potential impact,Acres of potential impact,Acres of potential impact,,,
,,Wetlands,,,,,,,,Acres of potential impact,Acres of potential impact,Acres of potential impact,Acres of potential impact,,,
,Endangered Species,Endangered Species,Endangered Species,Endangered Species,,,,,Number of potential habitat impacts,Number of potential habitat impacts,Number of potential habitat impacts,Number of potential habitat impacts,Number of potential habitat impacts,Number of potential habitat impacts,,
,Cultural Resources,Cultural Resources,Cultural Resources,Cultural Resources,,,,,,Number of potential impacts,Number of potential impacts,Number of potential impacts,Number of potential impacts,,,
,,Streams,,,,,,,Number and size of major stream crossing,Number and size of major stream crossing,Number and size of major stream crossing,Number and size of major stream crossing,Number and size of major stream crossing,Number and size of major stream crossing,Number and size of major stream crossing,
2.2,ALTERNATIVE ELIMINATED,ALTERNATIVE ELIMINATED,ALTERNATIVE ELIMINATED,ALTERNATIVE ELIMINATED,ALTERNATIVE ELIMINATED,ALTERNATIVE ELIMINATED,,,,,,,,,,
Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,Table 2.2-1 shows the results of the Step II (Purpose and Need) analysis.,"A No-Build Alternative, a","A No-Build Alternative, a","A No-Build Alternative, a","A No-Build Alternative, a"
Transportation,Transportation,Systems,Management,Management,Management,(TSM),(TSM),"Alternative,","Alternative,",a,Mass,Transit,"Alternative,",and,Conceptual,Conceptual
Build,Alternatives were,Alternatives were,evaluated,evaluated,in,Step,I.,The,table shows,table shows,only,the,Conceptual,Build Alternatives,Build Alternatives,Build Alternatives
would,meet,the,Purpose,and,Need.,The,Mass,Mass,Transit,Alternative,Alternative,has,been,eliminated,from,further
"consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section","consideration, while the TSM and No-Build Alternatives were retained for reasons discussed in Section"
2.3.,,,,,,,,,,,,,,,,
,,,,,,,,Table 2.2-1,Table 2.2-1,,,,,,,
,,,,,PURPOSE AND NEED ANALYSIS,PURPOSE AND NEED ANALYSIS,PURPOSE AND NEED ANALYSIS,PURPOSE AND NEED ANALYSIS,PURPOSE AND NEED ANALYSIS,PURPOSE AND NEED ANALYSIS,PURPOSE AND NEED ANALYSIS,,,,,
,,,,,,No Build,No Build,No Build,TSM,TSM,,Mass Transit,Mass Transit,Conceptual Build,Conceptual Build,Conceptual Build
,,Objective,,,,,,,,,,,,,,
,,,,,,Alternative,Alternative,Alternative,Alternative,Alternative,Alternative,Alternative,Alternative,Alternatives,Alternatives,Alternatives
Address Roadway Deficiencies,Address Roadway Deficiencies,Address Roadway Deficiencies,Address Roadway Deficiencies,Address Roadway Deficiencies,,No,No,,No,No,,No,,,Yes,
,Improve Safety,Improve Safety,Improve Safety,,,No,No,,No*,No*,,No,,,Yes,
Accommodate Increasing Freight,Accommodate Increasing Freight,Accommodate Increasing Freight,Accommodate Increasing Freight,Accommodate Increasing Freight,,,,,,,,,,,,
,,,,,,No,No,,No,No,,No,,,Yes,
,,Traffic,,,,,,,,,,,,,,
,Reduce Travel Delays,Reduce Travel Delays,Reduce Travel Delays,Reduce Travel Delays,,No,No,,No*,No*,,No,,,Yes,
Adequate Hurricane Evacuation,Adequate Hurricane Evacuation,Adequate Hurricane Evacuation,Adequate Hurricane Evacuation,Adequate Hurricane Evacuation,,,,,,,,,,,,
,,,,,,No,No,,No,No,,No,,,Yes,
,,Capability,,,,,,,,,,,,,,
Improve Strategic Military,Improve Strategic Military,Improve Strategic Military,Improve Strategic Military,Improve Strategic Military,,,,,,,,,,,,
,,,,,,No,No,,No*,No*,,No,,,Yes,
,Connectivity,Connectivity,,,,,,,,,,,,,,
Meet Legislative Mandate,Meet Legislative Mandate,Meet Legislative Mandate,Meet Legislative Mandate,Meet Legislative Mandate,,No,No,,No,No,,No,,,Yes,
,Meet Local Economic,Meet Local Economic,Meet Local Economic,Meet Local Economic,,,,,,,,,,,,
,,,,,,No,No,,No,No,,No,,,Yes,
,Development Goals,Development Goals,Development Goals,Development Goals,,,,,,,,,,,,
*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,*This alternative would result in modest improvements to these criteria.,,,,,,
Route 460 Location Study,Route 460 Location Study,Route 460 Location Study,,,,,,2-3,,,,Draft Environmental Impact Statement,Draft Environmental Impact Statement,Draft Environmental Impact Statement,Draft Environmental Impact Statement,Draft Environmental Impact Statement
,,,,,,,,,,,,,,,May,2005
