"FIPS"	"STATE"	"NAME"	"ID"	"VERSION"	"START_DATE"	"END_DATE"	"CREATION_OR_CHANGE"	"CITATION"	"START_N"	"END_N"	"DATASET"
"51017"	"VA"	"BATH"	"vas_bath"	"1"	01 05 1791 0:00:00	02 12 1796 0:00:00	"BATH created from AUGUSTA, BOTETOURT, and GREENBRIER (W. Va.)."	"(Hening, 13:165-167)"	17910501	17961202	"VA_AtlasHCB"
"51113"	"VA"	"MADISON"	"vas_madison"	"1"	01 05 1793 0:00:00	31 12 2000 0:00:00	"MADISON created from CULPEPER."	"(Hening, 13:558-559)"	17930501	20001231	"VA_AtlasHCB"
"51047"	"VA"	"CULPEPER"	"vas_culpeper"	"2"	01 05 1793 0:00:00	17 02 1833 0:00:00	"CULPEPER lost to creation of MADISON."	"(Hening, 13:558-559)"	17930501	18330217	"VA_AtlasHCB"
"51077"	"VA"	"GRAYSON"	"vas_grayson"	"1"	01 05 1793 0:00:00	11 12 1794 0:00:00	"GRAYSON created from WYTHE."	"(Hening, 13:559-561)"	17930501	17941211	"VA_AtlasHCB"
"51197"	"VA"	"WYTHE"	"vas_wythe"	"2"	01 05 1793 0:00:00	11 12 1794 0:00:00	"WYTHE lost to creation of GRAYSON."	"(Hening, 13:559-561)"	17930501	17941211	"VA_AtlasHCB"
"51167"	"VA"	"RUSSELL"	"vas_russell"	"2"	13 05 1793 0:00:00	30 04 1800 0:00:00	"RUSSELL lost to creation of LEE."	"(Hening, 13:556-557)"	17930513	18000430	"VA_AtlasHCB"
"51105"	"VA"	"LEE"	"vas_lee"	"1"	13 05 1793 0:00:00	23 11 1814 0:00:00	"LEE created from RUSSELL."	"(Hening, 13:556-557)"	17930513	18141123	"VA_AtlasHCB"
"51077"	"VA"	"GRAYSON"	"vas_grayson"	"2"	12 12 1794 0:00:00	31 12 1809 0:00:00	"GRAYSON gained from WYTHE."	"(Shepherd, 1:315)"	17941212	18091231	"VA_AtlasHCB"
"51197"	"VA"	"WYTHE"	"vas_wythe"	"3"	12 12 1794 0:00:00	30 04 1800 0:00:00	"WYTHE lost to GRAYSON."	"(Shepherd, 1:315)"	17941212	18000430	"VA_AtlasHCB"
"54039"	"WV"	"KANAWHA (W. Va.)"	"wvs_kanawha"	"2"	05 12 1795 0:00:00	29 12 1800 0:00:00	"KANAWHA (W. Va.) gained from GREENBRIER (W. Va.)."	"(Shepherd, 1:388-389)"	17951205	18001229	"VA_AtlasHCB"
"54025"	"WV"	"GREENBRIER (W. Va.)"	"wvs_greenbrier"	"4"	05 12 1795 0:00:00	30 04 1799 0:00:00	"GREENBRIER (W. Va.) lost to KANAWHA (W. Va.)."	"(Shepherd, 1:388-389)"	17951205	17990430	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"6"	14 12 1795 0:00:00	06 12 1796 0:00:00	"MONTGOMERY exchanged with BOTETOURT."	"(Shepherd, 1:406)"	17951214	17961206	"VA_AtlasHCB"
"51023"	"VA"	"BOTETOURT"	"vas_botetourt"	"7"	14 12 1795 0:00:00	06 12 1796 0:00:00	"BOTETOURT exchanged with MONTGOMERY."	"(Shepherd, 1:406)"	17951214	17961206	"VA_AtlasHCB"
"51017"	"VA"	"BATH"	"vas_bath"	"2"	03 12 1796 0:00:00	20 12 1821 0:00:00	"BATH lost to PENDLETON (W. Va.)."	"(Shepherd, 2:53)"	17961203	18211220	"VA_AtlasHCB"
"54071"	"WV"	"PENDLETON (W. Va.)"	"wvs_pendleton"	"3"	03 12 1796 0:00:00	20 12 1821 0:00:00	"PENDLETON (W. Va.) gained from BATH."	"(Shepherd, 2:53)"	17961203	18211220	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"7"	07 12 1796 0:00:00	01 01 1802 0:00:00	"MONTGOMERY exchanged with BOTETOURT."	"(Shepherd, 2:64)"	17961207	18020101	"VA_AtlasHCB"
"51023"	"VA"	"BOTETOURT"	"vas_botetourt"	"8"	07 12 1796 0:00:00	01 01 1802 0:00:00	"BOTETOURT exchanged with MONTGOMERY."	"(Shepherd, 2:64)"	17961207	18020101	"VA_AtlasHCB"
"54009"	"WV"	"BROOKE (W. Va.)"	"wvs_brooke"	"1"	01 05 1797 0:00:00	14 01 1848 0:00:00	"BROOKE (W. Va.) created by Virginia from OHIO (W. Va.)."	"(Shepherd, 2:54-55)"	17970501	18480114	"VA_AtlasHCB"
"54069"	"WV"	"OHIO (W. Va.)"	"wvs_ohio"	"4"	01 05 1797 0:00:00	30 04 1805 0:00:00	"OHIO (W. Va.) lost to creation of BROOKE (W. Va.)."	"(Shepherd, 2:54-55)"	17970501	18050430	"VA_AtlasHCB"
"51107"	"VA"	"LOUDOUN"	"vas_loudoun"	"2"	03 01 1798 0:00:00	31 12 2000 0:00:00	"LOUDOUN lost to FAIRFAX."	"(Shepherd, 2:107-108)"	17980103	20001231	"VA_AtlasHCB"
"51059"	"VA"	"FAIRFAX"	"vas_fairfax"	"4"	03 01 1798 0:00:00	31 03 1915 0:00:00	"FAIRFAX gained from LOUDOUN."	"(Shepherd, 2:107-108)"	17980103	19150331	"VA_AtlasHCB"
"54107"	"WV"	"WOOD (W. Va.)"	"wvs_wood"	"1"	01 05 1799 0:00:00	29 12 1800 0:00:00	"WOOD (W. Va.) created by Virginia from HARRISON (W. Va.)."	"(Shepherd, 2:170-171)"	17990501	18001229	"VA_AtlasHCB"
"54063"	"WV"	"MONROE (W. Va.)"	"wvs_monroe"	"1"	01 05 1799 0:00:00	01 01 1802 0:00:00	"MONROE (W. Va.) created by Virginia from GREENBRIER (W. Va.)."	"(Shepherd, 2:168-169)"	17990501	18020101	"VA_AtlasHCB"
"54033"	"WV"	"HARRISON (W. Va.)"	"wvs_harrison"	"3"	01 05 1799 0:00:00	31 12 1799 0:00:00	"HARRISON (W. Va.) lost to creation of WOOD (W. Va.)."	"(Shepherd, 2:170-171)"	17990501	17991231	"VA_AtlasHCB"
"54025"	"WV"	"GREENBRIER (W. Va.)"	"wvs_greenbrier"	"5"	01 05 1799 0:00:00	29 01 1818 0:00:00	"GREENBRIER (W. Va.) lost to creation of MONROE (W. Va.)."	"(Shepherd, 2:168-169)"	17990501	18180129	"VA_AtlasHCB"
"54107"	"WV"	"WOOD (W. Va.)"	"wvs_wood"	"2"	30 12 1800 0:00:00	28 02 1831 0:00:00	"WOOD (W. Va.) gained from KANAWHA (W. Va.)."	"(Shepherd, 2:263)"	18001230	18310228	"VA_AtlasHCB"
"54061"	"WV"	"MONONGALIA (W. Va.)"	"wvs_monongalia"	"5"	01 01 1800 0:00:00	18 01 1818 0:00:00	"MONONGALIA (W. Va.) lost to HARRISON (W. Va.)."	"(Shepherd, 2:203)"	18000101	18180118	"VA_AtlasHCB"
"54039"	"WV"	"KANAWHA (W. Va.)"	"wvs_kanawha"	"3"	30 12 1800 0:00:00	30 04 1804 0:00:00	"KANAWHA (W. Va.) lost to WOOD (W. Va.)."	"(Shepherd, 2:263)"	18001230	18040430	"VA_AtlasHCB"
"54033"	"WV"	"HARRISON (W. Va.)"	"wvs_harrison"	"4"	01 01 1800 0:00:00	01 01 1802 0:00:00	"HARRISON (W. Va.) gained from MONONGALIA (W. Va.)."	"(Shepherd, 2:203)"	18000101	18020101	"VA_AtlasHCB"
"51197"	"VA"	"WYTHE"	"vas_wythe"	"4"	01 05 1800 0:00:00	29 02 1808 0:00:00	"WYTHE lost to creation of TAZEWELL."	"(Shepherd, 2:217-218)"	18000501	18080229	"VA_AtlasHCB"
"51167"	"VA"	"RUSSELL"	"vas_russell"	"3"	01 05 1800 0:00:00	30 04 1807 0:00:00	"RUSSELL lost to creation of TAZEWELL."	"(Shepherd, 2:217-218)"	18000501	18070430	"VA_AtlasHCB"
"51185"	"VA"	"TAZEWELL"	"vas_tazewell"	"1"	01 05 1800 0:00:00	30 04 1806 0:00:00	"TAZEWELL created from RUSSELL and WYTHE."	"(Shepherd, 2:217-218)"	18000501	18060430	"VA_AtlasHCB"
"54037"	"WV"	"JEFFERSON (W. Va.)"	"wvs_jefferson"	"1"	26 10 1801 0:00:00	31 12 2000 0:00:00	"JEFFERSON (W. Va.) created by Virginia from BERKELEY (W. Va.)."	"(Shepherd, 2:271-272)"	18011026	20001231	"VA_AtlasHCB"
"54003"	"WV"	"BERKELEY (W. Va.)"	"wvs_berkeley"	"2"	26 10 1801 0:00:00	08 02 1820 0:00:00	"BERKELEY (W. Va.) lost to creation of JEFFERSON (W. Va.)."	"(Shepherd, 2:271-272)"	18011026	18200208	"VA_AtlasHCB"
"51183"	"VA"	"SUSSEX"	"vas_sussex"	"2"	04 01 1802 0:00:00	31 12 2000 0:00:00	"SUSSEX lost to GREENSVILLE."	"(Shepherd, 2:347-348)"	18020104	20001231	"VA_AtlasHCB"
"51081"	"VA"	"GREENSVILLE"	"vas_greensville"	"3"	04 01 1802 0:00:00	27 02 1968 0:00:00	"GREENSVILLE gained from SUSSEX."	"(Shepherd, 2:347-348)"	18020104	19680227	"VA_AtlasHCB"
"54063"	"WV"	"MONROE (W. Va.)"	"wvs_monroe"	"2"	02 01 1802 0:00:00	30 04 1806 0:00:00	"MONROE (W. Va.) gained from BOTETOURT and MONTGOMERY."	"(Shepherd, 2:345-346)"	18020102	18060430	"VA_AtlasHCB"
"54033"	"WV"	"HARRISON (W. Va.)"	"wvs_harrison"	"5"	02 01 1802 0:00:00	30 04 1805 0:00:00	"HARRISON (W. Va.) gained from RANDOLPH (W. Va.)."	"(Shepherd, 2:345-346)"	18020102	18050430	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"8"	02 01 1802 0:00:00	30 04 1806 0:00:00	"MONTGOMERY lost to MONROE (W. Va.)."	"(Shepherd, 2:345-346)"	18020102	18060430	"VA_AtlasHCB"
"51023"	"VA"	"BOTETOURT"	"vas_botetourt"	"9"	02 01 1802 0:00:00	04 01 1822 0:00:00	"BOTETOURT lost to MONROE (W. Va.)."	"(Shepherd, 2:345-346)"	18020102	18220104	"VA_AtlasHCB"
"54083"	"WV"	"RANDOLPH (W. Va.)"	"wvs_randolph"	"2"	02 01 1802 0:00:00	29 01 1818 0:00:00	"RANDOLPH (W. Va.) lost to HARRISON (W. Va.)."	"(Shepherd, 2:345-346)"	18020102	18180129	"VA_AtlasHCB"
"54053"	"WV"	"MASON (W. Va.)"	"wvs_mason"	"1"	01 05 1804 0:00:00	26 01 1817 0:00:00	"MASON (W. Va.) created by Virginia from KANAWHA (W. Va.)."	"(Shepherd, 3:77-78)"	18040501	18170126	"VA_AtlasHCB"
"54039"	"WV"	"KANAWHA (W. Va.)"	"wvs_kanawha"	"4"	01 05 1804 0:00:00	01 01 1809 0:00:00	"KANAWHA (W. Va.) lost to creation of MASON (W. Va.)."	"(Shepherd, 3:77-78)"	18040501	18090101	"VA_AtlasHCB"
"54069"	"WV"	"OHIO (W. Va.)"	"wvs_ohio"	"5"	01 05 1805 0:00:00	05 12 1814 0:00:00	"OHIO (W. Va.) lost to HARRISON (W. Va.)."	"(Shepherd, 3:174-175)"	18050501	18141205	"VA_AtlasHCB"
"54033"	"WV"	"HARRISON (W. Va.)"	"wvs_harrison"	"6"	01 05 1805 0:00:00	17 12 1816 0:00:00	"HARRISON (W. Va.) gained from OHIO (W. Va.)."	"(Shepherd, 3:174-175)"	18050501	18161217	"VA_AtlasHCB"
"54063"	"WV"	"MONROE (W. Va.)"	"wvs_monroe"	"3"	01 05 1806 0:00:00	04 01 1822 0:00:00	"MONROE (W. Va.) lost to creation of GILES."	"(Shepherd, 3:244-245)"	18060501	18220104	"VA_AtlasHCB"
"51071"	"VA"	"GILES"	"vas_giles"	"1"	01 05 1806 0:00:00	29 02 1808 0:00:00	"GILES created from MONROE (W. Va.), MONTGOMERY, and TAZEWELL."	"(Shepherd, 3:244-245)"	18060501	18080229	"VA_AtlasHCB"
"51185"	"VA"	"TAZEWELL"	"vas_tazewell"	"2"	01 05 1806 0:00:00	30 04 1807 0:00:00	"TAZEWELL lost to creation of GILES."	"(Shepherd, 3:244-245)"	18060501	18070430	"VA_AtlasHCB"
"51121"	"VA"	"MONTGOMERY"	"vas_montgomery"	"9"	01 05 1806 0:00:00	31 01 1831 0:00:00	"MONTGOMERY lost to creation of GILES."	"(Shepherd, 3:244-245)"	18060501	18310131	"VA_AtlasHCB"
"51167"	"VA"	"RUSSELL"	"vas_russell"	"4"	01 05 1807 0:00:00	23 11 1814 0:00:00	"RUSSELL lost to TAZEWELL."	"(Shepherd, 3:310)"	18070501	18141123	"VA_AtlasHCB"
"51185"	"VA"	"TAZEWELL"	"vas_tazewell"	"3"	01 05 1807 0:00:00	11 01 1824 0:00:00	"TAZEWELL gained from RUSSELL."	"(Shepherd, 3:310)"	18070501	18240111	"VA_AtlasHCB"
"54011"	"WV"	"CABELL (W. Va.)"	"wvs_cabell"	"1"	02 01 1809 0:00:00	11 01 1824 0:00:00	"CABELL (W. Va.) created by Virginia from KANAWHA (W. Va.)."	"(Va. Acts 1808-1809, ch. 45, sec. 1/pp. 44-46)"	18090102	18240111	"VA_AtlasHCB"
"54039"	"WV"	"KANAWHA (W. Va.)"	"wvs_kanawha"	"5"	02 01 1809 0:00:00	26 01 1817 0:00:00	"KANAWHA (W. Va.) lost to creation of CABELL (W. Va.)."	"(Va. Acts 1808-1809, ch. 45, sec. 1/pp. 44-46)"	18090102	18170126	"VA_AtlasHCB"
"51141"	"VA"	"PATRICK"	"vas_patrick"	"3"	01 01 1810 0:00:00	30 09 1848 0:00:00	"PATRICK lost to GRAYSON."	"(Va. Acts 1809-1810, ch. 66, sec. 1/p. 58)"	18100101	18480930	"VA_AtlasHCB"
"51077"	"VA"	"GRAYSON"	"vas_grayson"	"3"	01 01 1810 0:00:00	09 01 1825 0:00:00	"GRAYSON gained from PATRICK."	"(Va. Acts 1809-1810, ch. 66, sec. 1/p. 58)"	18100101	18250109	"VA_AtlasHCB"
"54069"	"WV"	"OHIO (W. Va.)"	"wvs_ohio"	"6"	06 12 1814 0:00:00	30 04 1835 0:00:00	"OHIO (W. Va.) lost to creation of TYLER (W. Va.)."	"(Robinson, 88; Va. Acts 1814-1815, ch. 40, sec. 1/pp. 87-89)"	18141206	18350430	"VA_AtlasHCB"
"51105"	"VA"	"LEE"	"vas_lee"	"2"	24 11 1814 0:00:00	25 12 1822 0:00:00	"LEE lost to creation of SCOTT."	"(Va. Acts 1814-1815, ch. 38, sec. 1/pp. 85-87)"	18141124	18221225	"VA_AtlasHCB"
"51167"	"VA"	"RUSSELL"	"vas_russell"	"5"	24 11 1814 0:00:00	02 02 1835 0:00:00	"RUSSELL lost to creation of SCOTT."	"(Va. Acts 1814-1815, ch. 38, sec. 1/pp. 85-87)"	18141124	18350202	"VA_AtlasHCB"
"51169"	"VA"	"SCOTT"	"vas_scott"	"1"	24 11 1814 0:00:00	25 12 1822 0:00:00	"SCOTT created from LEE, RUSSELL, and WASHINGTON."	"(Va. Acts 1814-1815, ch. 38, sec. 1/pp. 85-87)"	18141124	18221225	"VA_AtlasHCB"
"54095"	"WV"	"TYLER (W. Va.)"	"wvs_tyler"	"1"	06 12 1814 0:00:00	09 01 1846 0:00:00	"TYLER (W. Va.) created by Virginia from OHIO (W. Va.)."	"(Robinson, 88; Va. Acts 1814-1815, ch. 40, sec. 1/pp. 87-89)"	18141206	18460109	"VA_AtlasHCB"
"51191"	"VA"	"WASHINGTON"	"vas_washington"	"4"	24 11 1814 0:00:00	03 01 1826 0:00:00	"WASHINGTON lost to creation of SCOTT."	"(Va. Acts 1814-1815, ch. 38, sec. 1/pp. 85-87)"	18141124	18260103	"VA_AtlasHCB"
"54041"	"WV"	"LEWIS (W. Va.)"	"wvs_lewis"	"1"	18 12 1816 0:00:00	03 02 1818 0:00:00	"LEWIS (W. Va.) created by Virginia from HARRISON (W. Va.)."	"(Va. Acts 1816-1817, ch. 85, sec. 1/pp. 152-153)"	18161218	18180203	"VA_AtlasHCB"
"54033"	"WV"	"HARRISON (W. Va.)"	"wvs_harrison"	"7"	18 12 1816 0:00:00	13 01 1842 0:00:00	"HARRISON (W. Va.) lost to creation of LEWIS (W. Va.)."	"(Va. Acts 1816-1817, ch. 85, sec. 1/pp. 152-153)"	18161218	18420113	"VA_AtlasHCB"
"54053"	"WV"	"MASON (W. Va.)"	"wvs_mason"	"2"	27 01 1817 0:00:00	28 02 1831 0:00:00	"MASON (W. Va.) exchanged with KANAWHA (W. Va.)."	"(Va. Acts 1816-1817, ch. 89, sec. 1/p. 157)"	18170127	18310228	"VA_AtlasHCB"
"54039"	"WV"	"KANAWHA (W. Va.)"	"wvs_kanawha"	"6"	27 01 1817 0:00:00	29 01 1818 0:00:00	"KANAWHA (W. Va.) exchanged with MASON (W. Va.)."	"(Va. Acts 1816-1817, ch. 89, sec. 1/p. 157)"	18170127	18180129	"VA_AtlasHCB"
"54077"	"WV"	"PRESTON (W. Va.)"	"wvs_preston"	"1"	19 01 1818 0:00:00	28 02 1828 0:00:00	"PRESTON (W. Va.) created by Virginia from MONONGALIA (W. Va.)."	"(Va. Acts 1817-1818, ch. 32, sec. 1/pp. 32-34)"	18180119	18280228	"VA_AtlasHCB"
"54039"	"WV"	"KANAWHA (W. Va.)"	"wvs_kanawha"	"7"	30 01 1818 0:00:00	11 01 1824 0:00:00	"KANAWHA (W. Va.) lost to creation of NICHOLAS (W. Va.)."	"(Va. Acts 1817-1818, ch. 33, sec. 1/pp. 34-35)"	18180130	18240111	"VA_AtlasHCB"
"54061"	"WV"	"MONONGALIA (W. Va.)"	"wvs_monongalia"	"6"	19 01 1818 0:00:00	14 03 1841 0:00:00	"MONONGALIA (W. Va.) lost to creation of PRESTON (W. Va.)."	"(Va. Acts 1817-1818, ch. 32, sec. 1/pp. 32-34)"	18180119	18410314	"VA_AtlasHCB"
"54083"	"WV"	"RANDOLPH (W. Va.)"	"wvs_randolph"	"3"	30 01 1818 0:00:00	03 02 1818 0:00:00	"RANDOLPH (W. Va.) lost to creation of NICHOLAS (W. Va.)."	"(Va. Acts 1817-1818, ch. 33, sec. 1/pp. 34-35)"	18180130	18180203	"VA_AtlasHCB"
"54067"	"WV"	"NICHOLAS (W. Va.)"	"wvs_nicholas"	"1"	30 01 1818 0:00:00	28 01 1820 0:00:00	"NICHOLAS (W. Va.) created by Virginia from GREENBRIER (W. Va.), KANAWHA (W. Va.), and RANDOLPH (W. Va.)."	"(Va. Acts 1817-1818, ch. 33, sec. 1/pp. 34-35)"	18180130	18200128	"VA_AtlasHCB"
"54025"	"WV"	"GREENBRIER (W. Va.)"	"wvs_greenbrier"	"6"	30 01 1818 0:00:00	27 12 1824 0:00:00	"GREENBRIER (W. Va.) lost to creation of NICHOLAS (W. Va.)."	"(Va. Acts 1817-1818, ch. 33, sec. 1/pp. 34-35)"	18180130	18241227	"VA_AtlasHCB"
"54083"	"WV"	"RANDOLPH (W. Va.)"	"wvs_randolph"	"4"	04 02 1818 0:00:00	28 01 1820 0:00:00	"RANDOLPH (W. Va.) lost to LEWIS (W. Va.)."	"(Va. Acts 1817-1818, ch. 141, sec. 1/p. 184)"	18180204	18200128	"VA_AtlasHCB"
"54041"	"WV"	"LEWIS (W. Va.)"	"wvs_lewis"	"2"	04 02 1818 0:00:00	14 01 1836 0:00:00	"LEWIS (W. Va.) gained from RANDOLPH (W. Va.)."	"(Va. Acts 1817-1818, ch. 141, sec. 1/p. 184)"	18180204	18360114	"VA_AtlasHCB"
"51071"	"VA"	"GILES"	"vas_giles"	"11"	05 03 1900 0:00:00	31 12 2000 0:00:00	"GILES lost to BLAND."	"(Va. Acts 1899-1900, Dec. reg. sess., ch. 617, sec. 1/pp. 665-666)"	19000305	20001231	"VA_AtlasHCB"
"51021"	"VA"	"BLAND"	"vas_bland"	"2"	05 03 1900 0:00:00	31 12 2000 0:00:00	"BLAND gained from GILES."	"(Va. Acts 1899-1900, Dec. reg. sess., ch. 617, sec. 1/pp. 665-666)"	19000305	20001231	"VA_AtlasHCB"
"51027"	"VA"	"BUCHANAN"	"vas_buchanan"	"2"	03 03 1880 0:00:00	31 12 2000 0:00:00	"BUCHANAN lost to creation of DICKENSON."	"(Robinson, 48; Va. Acts 1879-1880, Dec. reg. sess., ch. 140, sec. 1/pp. 125-129)"	18800303	20001231	"VA_AtlasHCB"
"51051"	"VA"	"DICKENSON"	"vas_dickenson"	"1"	03 03 1880 0:00:00	31 12 2000 0:00:00	"DICKENSON created from BUCHANAN, WISE, and a small area of RUSSELL [RUSSELL not mapped]."	"(Robinson, 48; Va. Acts 1879-1880, Dec. reg. sess., ch. 140, sec. 1/pp. 125-129)"	18800303	20001231	"VA_AtlasHCB"
"51195"	"VA"	"WISE"	"vas_wise"	"2"	03 03 1880 0:00:00	31 12 1953 0:00:00	"WISE lost to creation of DICKENSON."	"(Robinson, 48; Va. Acts 1879-1880, Dec. reg. sess., ch. 140, sec. 1/pp. 125-129)"	18800303	19531231	"VA_AtlasHCB"
"54101"	"WV"	"WEBSTER (W. Va.)"	"wvs_webster"	"2"	14 02 1861 0:00:00	18 04 1882 0:00:00	"WEBSTER (W. Va.) gained from NICHOLAS (W. Va.)."	"(Va. Acts 1861, Jan. reg. sess., ch. 24, sec. 1/p. 50)"	18610214	18820418	"VA_AtlasHCB"
