REGION,ZIPCODE,DATE OF EVENT,TRADE NAME,LICENSE No,ADDRESS,CITY,STATE
1 - Roanoke,24141, 10/11/2012,Happy Stop Grocery,64178,12 S Main St,Radford,VA
1 - Roanoke,24141, 10/11/2012,River City Grill,64185,103 Third Ave,Radford,VA
1 - Roanoke,24141-8503, 10/11/2012,Wilco # 612,13067,7455 Lee Hwy,Fairlawn,VA
1 - Roanoke,24141, 10/11/2012,The River Company Restaurant & Brewery Inc,50216,6633 Viscoe Rd,Radford,VA
1 - Roanoke,24141, 10/11/2012,Bull & Bones At The River,64926,8400 River Course Dr,Radford,VA
6 - Richmond,23227-3621, 10/13/2012,Azalea Food Mart & Deli,41335,211 Azalea Ave,Richmond,VA
6 - Richmond,23223-1343, 10/13/2012,Tonys Market,48557,3714 Mechanicsville Tpke Ste A,Richmond,VA
6 - Richmond,23223-1330, 10/13/2012,7 Eleven Store 2515 22719 A,33623,3600 Mechanicsville Tpke,Richmond,VA
6 - Richmond,23231, 10/13/2012,Walgreens 09779,63186,4845 S Laburnum Ave,Richmond,VA
6 - Richmond,23075-1131, 10/13/2012,J Express # 2,27320,1140 W Nine Mile Rd,Highland Springs,VA
6 - Richmond,23231-2522, 10/13/2012,Carini Italian Restaurant & Pizza,46406,3718 Williamsburg Rd,Richmond,VA
6 - Richmond,23231-2932, 10/13/2012,Bowl America Eastern Richmond,8511,5018 Williamsburg Rd,Richmond,VA
6 - Richmond,23231, 10/13/2012,EL Nopal,35212,5205 S Laburnum Ave,Richmond,VA
6 - Richmond,23231, 10/13/2012,Fas Mart # 40,26045,2650 New Market Rd,Richmond,VA
6 - Richmond,23294-6301, 10/13/2012,Food Lion 1430,9867,7804 W Broad St,Richmond,VA
6 - Richmond,23250, 10/13/2012,DNC & MFS Food Group,67537,1 Byrd Terminal Dr,Richmond,VA
1 - Roanoke,24202-1724, 10/14/2012,FasMart # 437,49254,6886 Gate City Hwy,Bristol,VA
1 - Roanoke,24141, 10/16/2012,Screamers Sports Grill,57657,1003 E Main St,Radford,VA
1 - Roanoke,24141-1788, 10/16/2012,Radford City Florist,77889,1120 E Main St,Radford,VA
1 - Roanoke,24141, 10/16/2012,Midway Grocery & Service,4378,6811 Belspring Rd,Fairlawn,VA
1 - Roanoke,24141-8501, 10/16/2012,Sheetz #358,35730,7335 Lee Hwy,Fairlawn,VA
1 - Roanoke,24347, 10/16/2012,A J Owens Store,54468,6847 Bleak Ridge Rd,Hiwassee,VA
1 - Roanoke,24324, 10/16/2012,Brysons General Store,34345,4297 Old Baltimore Rd,Draper,VA
1 - Roanoke,24301-5314, 10/16/2012,Compadres Mexican Restaurant,66445,1106 E Main St,Pulaski,VA
1 - Roanoke,24084-4412, 10/16/2012,Dublin Handy Mart,42171,4625 Cleburne Blvd,Dublin,VA
1 - Roanoke,24084, 10/16/2012,CVS Pharmacy 7658,67344,100 Giles Ave,Dublin,VA
1 - Roanoke,24124-2103, 10/16/2012,Annas Restaurant,42447,100 Monroe St,Narrows,VA
1 - Roanoke,24136-3055, 10/16/2012,Mountain Lake,46773,115 Hotel Cir,Pembroke,VA
1 - Roanoke,24333, 10/17/2012,New River Side Store and Deli,52627,5785 Fries Rd,Galax,VA
1 - Roanoke,24343-5384, 10/17/2012,Hillsville Deli Mart,34075,301 Sylvatus Hwy Ste 1,Hillsville,VA
1 - Roanoke,24348, 10/18/2012,The Pear Tree,19900,122 W Main St,Independence,VA
1 - Roanoke,24348, 10/18/2012,Food City Store 1866,41626,Hwy 58  PO Box 452,Independence,VA
1 - Roanoke,24333, 10/18/2012,El Torito Mexican Restaurant,68060,528 E Stuart Dr,Galax,VA
1 - Roanoke,24352-3649, 10/18/2012,Niblicks,49607,2268 Stone Mountain Rd,Laurel Fork,VA
1 - Roanoke,24343-1576, 10/18/2012,Stingrays,67243,845 W Stuart Dr,Hillsville,VA
1 - Roanoke,24333, 10/18/2012,Macados,29977,201 N Main St,Galax,VA
1 - Roanoke,24333, 10/18/2012,S5 Sports Bar and Lounge,79173,110 E Washington St,Galax,VA
1 - Roanoke,24333, 10/18/2012,El Parian Mexican Grill and Bar,33719,949 E Stuart Dr,Galax,VA
1 - Roanoke,24333, 10/18/2012,Tlaquepaque Mexican Restaurant,6684,1003 E Stuart Dr,Galax,VA
1 - Roanoke,24333-2638, 10/18/2012,Magic Mart # 983,43368,1077 E Stuart Dr,Galax,VA
1 - Roanoke,24333, 10/18/2012,Applebees Neighborhood Grill & Bar,67381,1126 E Stuart Dr,Galax,VA
8 - Chesapeake,23455, 10/19/2012,Haygood BP,67911,4904 Haygood Rd,Virginia Beach,VA
8 - Chesapeake,23453-4745, 10/19/2012,Happy Shopper,30408,1901 S Independence Blvd,Virginia Beach,VA
8 - Chesapeake,23453-4700, 10/19/2012,7 Eleven Store 32407 B,79653,1996 S Independence Blvd,Virginia Beach,VA
8 - Chesapeake,23453, 10/19/2012,Target Store T 1105,45183,2060 S Independence Blvd,Virginia Beach,VA
8 - Chesapeake,23464-8529, 10/19/2012,Breez In # 82,4411,2530 Lynnhaven Pkwy,Virginia Beach,VA
8 - Chesapeake,23452, 10/19/2012,7 Eleven Store 2514 27338 H,42551,1040 Lynnhaven Pkwy,Virginia Beach,VA
1 - Roanoke,24112, 10/22/2012,Wild Magnolia,52169,730 E Church St,Martinsville,VA
1 - Roanoke,24112, 10/22/2012,Sparkys Food Store,46161,604 Starling Ave,Martinsville,VA
1 - Roanoke,24112, 10/22/2012,Speedway # 4,59820,3040 Greensboro Rd,Martinsville,VA
1 - Roanoke,24148, 10/22/2012,Daytona Ridgeway Mart,27038,700 Morehead Ave,Ridgeway,VA
1 - Roanoke,24054-3768, 10/22/2012,The Rock House,77392,1100 A L Philpott Hwy,Axton,VA
1 - Roanoke,24112-1347, 10/22/2012,Leatherwood Grocery,10239,6360 Chatham Rd,Martinsville,VA
1 - Roanoke,24112-1525, 10/22/2012,Midget Market & Grill,17390,128 Clearview Dr,Martinsville,VA
1 - Roanoke,24112-1340, 10/22/2012,Smokers Choice,66622,1015 Liberty St,Martinsville,VA
1 - Roanoke,24112, 10/22/2012,Figsboro Merchandise,66236,2035 Figsboro Rd,Martinsville,VA
1 - Roanoke,24078-2244, 10/22/2012,El Ranchito Mexican Restaurant,58432,3069 Virginia Ave,Collinsville,VA
1 - Roanoke,24078, 10/22/2012,Najjars Pizza Haven,9167,2425 Virginia Ave,Collinsville,VA
1 - Roanoke,24112, 10/22/2012,El Nuevo Mercado Latino,65301,1900 Virginia Ave,Martinsville,VA
1 - Roanoke,24089-3462, 10/22/2012,Peoples Food Mart #10,38348,4317 Appalachian Dr,Fieldale,VA
1 - Roanoke,24089-3120, 10/22/2012,Roberts' Bestway,40630,1706 Dillons Fork Rd,Fieldale,VA
1 - Roanoke,24112, 10/22/2012,Wal Mart Supercenter # 1243,16136,976 Commonwealth Blvd,Martinsville,VA
1 - Roanoke,24112, 10/22/2012,Neighborhood Market,69232,701 Memorial Blvd N,Martinsville,VA
1 - Roanoke,24112-1820, 10/22/2012,Texas Steakhouse & Saloon,14053,283 Commonwealth Blvd W,Martinsville,VA
1 - Roanoke,24112-1820, 10/22/2012,Applebees Neighborhood Grill & Bar,67371,281 Commonwealth Blvd W,Martinsville,VA
5 - Fredericksburg,22580, 10/23/2012,7 Eleven Store 39172 A,61875,5409 Mudd Tavern Rd,Woodford,VA
7 - Hampton,23062-2524, 10/23/2012,N-Out Foodmart,40431,1617 George Washington Memorial Hwy,Gloucester Point,VA
7 - Hampton,23062-2523, 10/23/2012,Stop & Go,40875,1505 George Washington Memorial Hwy,Gloucester Point,VA
7 - Hampton,23061, 10/23/2012,Olivias in the Village,40902,6597 Main St,Gloucester,VA
7 - Hampton,23061, 10/23/2012,Bangkok Noi Thai Cuisine,52961,6724 Main St,Gloucester,VA
5 - Fredericksburg,22407-2705, 10/23/2012,LongHorn Steakhouse of Massaponax #5273,43114,10012 Southpoint Pkwy,Fredericksburg,VA
7 - Hampton,23109, 10/23/2012,Hy Co Market,68266,10896 Buckley Hall Rd,Mathews,VA
5 - Fredericksburg,22407, 10/23/2012,CVS Pharmacy # 18,62842,10701 Courthouse Rd,Fredericksburg,VA
5 - Fredericksburg,22553-3901, 10/23/2012,Todds Tavern Market,76022,10719 Catharpin Rd,Spotsylvania,VA
7 - Hampton,23109, 10/23/2012,Richardsons Cafe,68840,12 Church St,Mathews,VA
5 - Fredericksburg,22407, 10/23/2012,Big Burger Pub,67985,4256 Plank Rd,Fredericksburg,VA
8 - Chesapeake,23513-3569, 10/23/2012,7 Eleven Store 2511 22091 H,27203,3648 Sewells Point Rd,Norfolk,VA
5 - Fredericksburg,22407-6838, 10/23/2012,BJs Wholesale Club 69,77806,3985 Plank Rd,Fredericksburg,VA
7 - Hampton,23043-2342, 10/23/2012,StanStrings Family Kitchen Inc,79667,16273 General Puller Hwy,Deltaville,VA
8 - Chesapeake,23513-3832, 10/23/2012,Tinee Giant,55183,2863 Early St,Norfolk,VA
5 - Fredericksburg,22407-1114, 10/23/2012,Park Lane Tavern,54696,1 Towne Centre Blvd Ste 4100,Fredericksburg,VA
7 - Hampton,23169, 10/23/2012,Eckhards Restaurant,10069,2700 Greys Point Rd,Topping,VA
7 - Hampton,23175, 10/23/2012,All Fired Up Smokehouse & Grill,68120,25 Cross St,Urbanna,VA
8 - Chesapeake,23509-1436, 10/23/2012,Rite Aid Pharmacy  4381,76006,3600 Tidewater Dr,Norfolk,VA
8 - Chesapeake,23505-4252, 10/23/2012,Tinee Giant,55185,600 Thole St,Norfolk,VA
5 - Fredericksburg,22401, 10/23/2012,Fredericksburg Expo and Conference Center,41977,2371 Carl D Silver Pkwy,Fredericksburg,VA
7 - Hampton,23061, 10/23/2012,El Ranchito,10261,7313 Main St,Gloucester,VA
5 - Fredericksburg,22401, 10/23/2012,Wal Mart Supercenter # 1833,19861,1800 Carl D Silver Pkwy,Fredericksburg,VA
7 - Hampton,23061-3822, 10/23/2012,Belroi Marketplace,47905,4059 Hickory Fork Rd,Gloucester,VA
8 - Chesapeake,23505-3844, 10/23/2012,Pho Hung,65278,7483 Tidewater Dr,Norfolk,VA
7 - Hampton,23183, 10/23/2012,7 Eleven Store 2516 34066 H,50316,5166 George Washington Memorial Hwy,White Marsh,VA
7 - Hampton,23072-0500, 10/23/2012,Farm Fresh Supermarket 814,78226,7254 George Washington Memorial Hwy,Hayes,VA
5 - Fredericksburg,22401-4964, 10/23/2012,Bonefish Grill,27330,1779 Carl D Silver Pkwy,Fredericksburg,VA
8 - Chesapeake,23505, 10/23/2012,Food Lion 195,9630,7525 Tidewater Dr,Norfolk,VA
8 - Chesapeake,23518, 10/23/2012,Holliday Food Mart,55390,8338 Tidewater Dr,Norfolk,VA
5 - Fredericksburg,22401-5300, 10/23/2012,Eagles Nest,73705,1301 College Ave,Fredericksburg,VA
8 - Chesapeake,23508, 10/23/2012,Perfectly Frank Inc,38179,4408 Monarch Way,Norfolk,VA
5 - Fredericksburg,22405-1724, 10/23/2012,7 Eleven Store 28596 B,63336,327 Deacon Rd,Falmouth,VA
7 - Hampton,23188-2687, 10/24/2012,ZPizza,64138,4902 Courthouse St,Williamsburg,VA
5 - Fredericksburg,22572, 10/25/2012,Annas Pizza Italian Restaurant  Bar & Grill,11901,27 Gordon Ln,Warsaw,VA
5 - Fredericksburg,22511, 10/25/2012,Lottsburg Cafe,8610,2919 Walmsley Rd,Haynesville,VA
5 - Fredericksburg,22473, 10/25/2012,The Watermens Restaurant,79617,8200 Northumberland Hwy,Heathsville,VA
5 - Fredericksburg,22539-3620, 10/25/2012,The Country Store,32643,227 Sunnybank Rd,Reedville,VA
5 - Fredericksburg,22503-2628, 10/25/2012,Lively Market Inc,65352,5396 Mary Ball Rd,Lancaster,VA
5 - Fredericksburg,22482, 10/25/2012,Kilmarnock Inn,51895,34 E Church St,Kilmarnock,VA
5 - Fredericksburg,22578, 10/25/2012,White Stone Event Center,46659,606 Chesapeake Dr,White Stone,VA
8 - Chesapeake,23451-3530, 10/25/2012,Prise Food Mart,70139,904 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451-3570, 10/25/2012,Ocean Food Mart,74160,1110 Atlantic Ave Ste A,Virginia Beach,VA
8 - Chesapeake,23451, 10/25/2012,Atlantic Food Mart,26886,1520 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451, 10/25/2012,Chemistry,59370,2114 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451-3205, 10/25/2012,Tautogs Restaurant,71761,205 23rd St,Virginia Beach,VA
8 - Chesapeake,23451, 10/25/2012,Shoreline Grill,79789,2809 Atlantic Ave,Virginia Beach,VA
8 - Chesapeake,23451-3402, 10/25/2012,Upper Deck,29229,206 16th St,Virginia Beach,VA
8 - Chesapeake,23451-2929, 10/25/2012,7 Eleven Store 2514 10904 A,67128,317 32nd St,Virginia Beach,VA
5 - Fredericksburg,23005-2215, 10/26/2012,Kangaroo Express # 3112,3139,610 England St,Ashland,VA
5 - Fredericksburg,22401-5103, 10/26/2012,Lone Star Steakhouse & Saloon,59624,2051 Plank Rd,Fredericksburg,VA
5 - Fredericksburg,22485, 10/26/2012,Bollywood Masala,66362,4589 James Madison Pky,King George,VA
1 - Roanoke,24141, 10/26/2012,El Charro Mexican Grill Inc,47004,713 W Main St,Radford,VA
5 - Fredericksburg,22443, 10/26/2012,Dock Store,48999,1787 Castlewood Dr,Colonial Beach,VA
5 - Fredericksburg,22443-2209, 10/26/2012,7 Eleven Store 2531 11127 D,39576,401 Colonial Ave,Colonial Beach,VA
5 - Fredericksburg,22520, 10/26/2012,Angelos,73819,PO Box 148,Montross,VA
5 - Fredericksburg,22488-2600, 10/26/2012,E & C Enterprises Inc VA651,62479,5718 Sandy Point Rd,Kinsale,VA
5 - Fredericksburg,22488-0189, 10/26/2012,Kinsale Harbour Restaurant,68443,285 Kinsale Rd,Kinsale,VA
5 - Fredericksburg,22488, 10/26/2012,The Mooring Restaurant,38513,363 Allen Point Ln,Kinsale,VA
4 - Alexandria,22308-1203, 10/27/2012,7 Eleven Store 28506 A,69848,7924 Fort Hunt Rd,Alexandria,VA
4 - Alexandria,22306-2105, 10/27/2012,Kangs Market,34754,7327 Richmond Hwy,Alexandria,VA
4 - Alexandria,22306-2843, 10/27/2012,CVS Pharmacy # 2004,62955,7678A Richmond Hwy,Alexandria,VA
7 - Hampton,23185, 10/27/2012,7 Eleven Store 2516 25186 A,52679,7302 Pocahontas Trl,Williamsburg,VA
7 - Hampton,23185-4524, 10/27/2012,Second Street Restaurant,32903,140 Second St,Williamsburg,VA
4 - Alexandria,22192-5258, 10/27/2012,Food Lion 2518,12794,12420 Dillingham Sq,Lake Ridge,VA
7 - Hampton,23188, 10/27/2012,El Tapatio Mexican Restaurant,68940,4917 Courthouse St,Williamsburg,VA
4 - Alexandria,22193-4552, 10/27/2012,Dale City Auto Care,42516,13594 Quate Ln,Woodbridge,VA
4 - Alexandria,22193-1451, 10/27/2012,VA704 Texaco,75270,13890 Noblewood Plz,Dale City,VA
7 - Hampton,23188, 10/27/2012,Ruby Tuesday,20974,4700 Monticello Ave,Williamsburg,VA
7 - Hampton,23185-2415, 10/27/2012,Farm Fresh,40010,4511 John Tyler Hwy Ste K,Williamsburg,VA
7 - Hampton,23185-7685, 10/27/2012,Two Rivers Country Club,57896,1400 Two Rivers Rd,Williamsburg,VA
4 - Alexandria,22193, 10/27/2012,La Azteca Latina,26684,2928 Dale Blvd,Dale City,VA
4 - Alexandria,22025-1263, 10/27/2012,Food Lion 1249,9889,5227 Waterway Dr,Dumfries,VA
7 - Hampton,23185-2802, 10/27/2012,The Jefferson Inn,864,1453 Richmond Rd,Williamsburg,VA
7 - Hampton,23185, 10/27/2012,Carrabbas Italian Grill 9710,57114,2500 Richmond Rd,Williamsburg,VA
4 - Alexandria,22309-4223, 10/27/2012,Su Pollo Restaurant,62473,8741 Richmond Hwy,Alexandria,VA
4 - Alexandria,22309-3906, 10/27/2012,Thai Nakorn Restaurant,64654,8733F Cooper Rd,Alexandria,VA
7 - Hampton,23185-2013, 10/27/2012,Prime Buffet,79947,3044 Richmond Rd,Williamsburg,VA
7 - Hampton,23188-1995, 10/27/2012,Rite Aid Pharmacy 2421,51578,5601 Richmond Rd Ste B,Williamsburg,VA
4 - Alexandria,22303, 10/27/2012,Las Vegas Restaurant and Night Club,9433,6151 Richmond Hwy,Alexandria,VA
7 - Hampton,23188-1988, 10/27/2012,Harry and David,63582,5715 Richmond Rd Ste 63A,Williamsburg,VA
7 - Hampton,23188-7205, 10/27/2012,7 Eleven Store 2516 26407 H,39748,6658 Richmond Rd,Williamsburg,VA
7 - Hampton,23188-7218, 10/27/2012,Jimmys Oven & Grill,28057,7201 Richmond Rd,Williamsburg,VA
7 - Hampton,23188-7230, 10/27/2012,Farm Fresh Supermarket 335,78216,115 Norge Ln,Williamsburg,VA
7 - Hampton,23168-9605, 10/27/2012,The Grille Room at Stonehouse,12962,9700 Mill Pond Run,Toano,VA
7 - Hampton,23188-7205, 10/27/2012,Williamsburg Pottery Spec Shop,77784,6692 Richmond Rd,Williamsburg,VA
7 - Hampton,23188-1797, 10/27/2012,Ricks Grill,68547,6380 Richmond Rd Ste F,Williamsburg,VA
7 - Hampton,23188-1907, 10/27/2012,Giuseppes Italian,58145,5525 Olde Towne Rd,Williamsburg,VA
6 - Richmond,23224, 10/31/2012,Fas Mart # 86,26056,5200 Hull Street Rd,Richmond,VA
6 - Richmond,23224, 10/31/2012,Mi Pais Mart LLC,49292,5347 Hull Street Rd,Richmond,VA
6 - Richmond,23236, 10/31/2012,Crazy Greek,66988,11500 Busy Street,Richmond,VA
6 - Richmond,23225-6121, 10/31/2012,Convenient Mart & Deli,72941,11 Erich Rd,Richmond,VA
3 - Charlottesville/Staunton,22645, 11/01/2012,7 Eleven Store 28561 B,65255,7600 Main St,Middletown,VA
3 - Charlottesville/Staunton,22645, 11/01/2012,Middletown Liberty,65609,90 Reliance Rd,Middletown,VA
3 - Charlottesville/Staunton,22654-2322, 11/01/2012,The Corners Bar and Grill,45615,1429 S Pifer Rd,Star Tannery,VA
3 - Charlottesville/Staunton,22602-6684, 11/01/2012,Stonebrook Swim & Racquet Club,71674,2342 Jones Rd,Winchester,VA
5 - Fredericksburg,22724, 11/01/2012,South Wales Golf Course,51654,18363 Golf Ln,Jeffersonton,VA
7 - Hampton,23608, 11/01/2012,AM to PM Store,48900,610 Stoney Creek Ln,Newport News,VA
5 - Fredericksburg,22701, 11/01/2012,Reva Market,10812,7015 James Monroe Hwy,Culpeper,VA
5 - Fredericksburg,22733-2034, 11/01/2012,Midway Country Store LLC,69911,8303 James Madison Hwy,Rapidan,VA
7 - Hampton,23602-6916, 11/01/2012,Costco Wholesale 247,13758,12121 Jefferson Ave,Newport News,VA
7 - Hampton,23601, 11/01/2012,Tinee Giant,41412,11054 Warwick Blvd,Newport News,VA
7 - Hampton,23601, 11/01/2012,Port Arthur Chinese Restaurant,67570,11137 Warwick Blvd,Newport News,VA
7 - Hampton,23602-6902, 11/01/2012,Andys Pizza,34650,332 Oyster Point Rd,Newport News,VA
6 - Richmond,23227-4051, 11/01/2012,Nuttals Market,47000,4010 Macarthur Ave,Richmond,VA
6 - Richmond,23220, 11/01/2012,The Belvidere at Broad,54571,506 W Broad St,Richmond,VA
6 - Richmond,23220, 11/01/2012,The Cellar Door,65764,1600 Monument Ave,Richmond,VA
5 - Fredericksburg,22701, 11/01/2012,Safeway  1538,75798,309 Southgate Ctr,Culpeper,VA
8 - Chesapeake,23702-1703, 11/01/2012,7 Eleven Store 2511 18179 H,17733,4000 George Washington Hwy,Portsmouth,VA
5 - Fredericksburg,22701-3405, 11/01/2012,CVS Pharmacy # 1566,62914,150 Madison Rd,Culpeper,VA
2 - Lynchburg,23055, 11/01/2012,Sals Italian Restaurant & Grille,50199,4316 James Madison Hwy,Fork Union,VA
5 - Fredericksburg,22701-3430, 11/01/2012,Greens Food Shop,48329,1401 S Main St,Culpeper,VA
5 - Fredericksburg,22701, 11/01/2012,Four Cs Restaurant,48611,302 S Main St,Culpeper,VA
7 - Hampton,23602, 11/01/2012,Bonefish Grill 0750,27642,340 Oyster Point Rd,Newport News,VA
2 - Lynchburg,22963-2520, 11/01/2012,Two Js Smokehouse,67656,30 Thomas Jefferson Pkwy,Palmyra,VA
5 - Fredericksburg,22701, 11/01/2012,Vinosity,69665,174 E Davis St,Culpeper,VA
7 - Hampton,23602-6721, 11/01/2012,Rite Aid # 11285,77090,13271 Warwick Blvd,Newport News,VA
8 - Chesapeake,23702-2847, 11/01/2012,Karps Market,28776,52 Afton Pkwy,Portsmouth,VA
5 - Fredericksburg,22701-2243, 11/01/2012,7 Eleven Store 2531 10661 H,9348,883 N Main St,Culpeper,VA
7 - Hampton,23602-5602, 11/01/2012,Red Barn Food Store,58050,13300 Warwick Blvd,Newport News,VA
7 - Hampton,23602-5568, 11/01/2012,La Pena Horeb,69072,13633 Warwick Blvd Ste E,Newport News,VA
8 - Chesapeake,23324-1401, 11/01/2012,7 Eleven Store 2511 16975 H,13016,4001 Bainbridge Blvd,Chesapeake,VA
5 - Fredericksburg,22701, 11/01/2012,Mountain Run Bowling Center,49781,584 Culpeper Town Sq,Culpeper,VA
5 - Fredericksburg,22701, 11/01/2012,Buffalo Wild Wings Grill & Bar,48977,763 Nalles Mill Rd,Culpeper,VA
6 - Richmond,23220-2107, 11/01/2012,Fast Break Convenience Stores,40823,1600 W Broad St,Richmond,VA
2 - Lynchburg,22963, 11/01/2012,Everyday Lake Monticello,61083,101 Crofton Pl,Palmyra,VA
7 - Hampton,23608, 11/01/2012,Wawa Food Market # 656,34572,14803 Warwick Blvd,Newport News,VA
3 - Charlottesville/Staunton,22734-2146, 11/01/2012,R & H Grocery,69901,11532 James Madison St,Remington,VA
6 - Richmond,23220, 11/01/2012,Thai Top Ten,67055,911 1/2 West Grace St,Richmond,VA
7 - Hampton,23608-1576, 11/01/2012,Luigis Italian Restaurant,2432,15400 Warwick Blvd,Newport News,VA
8 - Chesapeake,23704-3706, 11/01/2012,Cafe Europa,38856,319 High St,Portsmouth,VA
7 - Hampton,23608-2110, 11/01/2012,7 Eleven Store 2516 17627 A,65982,15600 Warwick Blvd,Newport News,VA
7 - Hampton,23608-2117, 11/01/2012,Warwick Raceway,41921,15684 Warwick Blvd,Newport News,VA
7 - Hampton,23603-1310, 11/01/2012,7 Eleven Store 18683 A,80323,16930 Warwick Blvd,Newport News,VA
6 - Richmond,23220-4021, 11/01/2012,Racine,39240,304 N Robinson St,Richmond,VA
7 - Hampton,23603-1124, 11/01/2012,7 Eleven Store 2516 18673 A,65545,14500 Jefferson Ave,Newport News,VA
6 - Richmond,23234-2348, 11/01/2012,CVS Pharmacy # 1971,62936,4715 Walmsley Blvd,Richmond,VA
6 - Richmond,23059-6514, 11/01/2012,Ginos Ristorante and Pizzeria,11056,10118 Brook Rd,Glen Allen,VA
8 - Chesapeake,23704-3516, 11/01/2012,The Barons,44951,500 High St,Portsmouth,VA
6 - Richmond,23237-1449, 11/01/2012,Rite Aid Pharmacy 1630,40969,4205 Beulah Rd,Richmond,VA
8 - Chesapeake,23704-3621, 11/01/2012,Commodore Theater,46621,421 High St,Portsmouth,VA
3 - Charlottesville/Staunton,20186-2821, 11/01/2012,The Natural Marketplace,33292,5 Diagonal St,Warrenton,VA
3 - Charlottesville/Staunton,20186-3113, 11/01/2012,Joes Pizza And Subs,75524,385 W Shirley Ave,Warrenton,VA
6 - Richmond,23234-5116, 11/01/2012,7 Eleven Store 11064 A,78398,6131 Jefferson Davis Hwy,Richmond,VA
3 - Charlottesville/Staunton,20186-2711, 11/01/2012,Pizza Hut #23496,46028,95 Broadview Ave,Warrenton,VA
6 - Richmond,23112-4500, 11/01/2012,Brandermill Country Club,57152,3700 Brandermill Pkwy,Midlothian,VA
6 - Richmond,23112, 11/01/2012,Walgreens 03683,63175,11119 Hull St,Midlothian,VA
6 - Richmond,23112-3205, 11/01/2012,Food Lion 299,9661,11130 Hull Street Rd,Midlothian,VA
6 - Richmond,23059-5801, 11/01/2012,Fas Mart # 12,26122,4690 Pouncey Tract Rd,Glen Allen,VA
2 - Lynchburg,22949, 11/01/2012,Sunny Mountain Store,60614,10749 Thomas Nelson Hwy,Lovingston,VA
2 - Lynchburg,22958, 11/01/2012,1 Lynn Thai,79666,2815 Rockfish Valley Hwy,Nellysford,VA
6 - Richmond,23060, 11/01/2012,Bowl America Short Pump,41182,4400 Pouncey Tract Rd,Glen Allen,VA
3 - Charlottesville/Staunton,20186, 11/01/2012,Ledo Pizza and Pasta,61220,504 Fletcher Dr,Warrenton,VA
2 - Lynchburg,22949-2340, 11/01/2012,The Lovingston Cafe & Pizzeria,58305,165 Front St,Lovingston,VA
6 - Richmond,23112-4001, 11/01/2012,Brandermill Shell,13634,13625 Genito Rd,Midlothian,VA
3 - Charlottesville/Staunton,20186, 11/01/2012,CVS Pharmacy # 1381,62853,510 Blackwell Rd,Warrenton,VA
3 - Charlottesville/Staunton,20187-7903, 11/01/2012,Cedar Run Amoco,76224,6417 Lee Hwy,Warrenton,VA
2 - Lynchburg,22922-2303, 11/01/2012,BP of Colleen,66781,4173 Thomas Nelson Hwy,Arrington,VA
3 - Charlottesville/Staunton,20186-2201, 11/01/2012,Sheetz # 243,77499,600 Blackwell Rd,Warrenton,VA
2 - Lynchburg,24521, 11/01/2012,Sardis Grocery,67087,1869 Lexington Tpke,Amherst,VA
2 - Lynchburg,24521-3010, 11/01/2012,CVS Pharmacy 7002,67323,112 S Main St,Amherst,VA
3 - Charlottesville/Staunton,20115-3252, 11/01/2012,Food Lion 1588,9917,4195 Winchester Rd,Marshall,VA
2 - Lynchburg,24502, 11/01/2012,Super Dollar Discount Foods # 2808,61430,7701 Timberlake Rd,Lynchburg,VA
3 - Charlottesville/Staunton,20184-1837, 11/01/2012,Upperville Auto & Deli,2796,8589 John S Mosby Hwy,Upperville,VA
3 - Charlottesville/Staunton,22601-5166, 11/01/2012,Sheetz Convenience Store #208,71282,601 Millwood Ave,Winchester,VA
3 - Charlottesville/Staunton,22601-4437, 11/01/2012,Chili's Southwest Grill & Bar,9131,200 Featherbed Ln,Winchester,VA
3 - Charlottesville/Staunton,22601, 11/01/2012,Wal Mart Supercenter 1406,16145,2350 S Pleasant Valley Rd,Winchester,VA
3 - Charlottesville/Staunton,22601-4945, 11/01/2012,7 Eleven Store 2531 10640 H,6730,705 N Loudoun St,Winchester,VA
3 - Charlottesville/Staunton,22601-3809, 11/01/2012,Handy Mart # 15,11975,303 W Boscawen St,Winchester,VA
3 - Charlottesville/Staunton,22601-4717, 11/01/2012,Union Jack Pub & Restaurant,55066,101 N Loudoun St,Winchester,VA
3 - Charlottesville/Staunton,22601, 11/01/2012,Winchester Speedway,68523,950 Airport Rd,Winchester,VA
6 - Richmond,23002, 11/02/2012,Gas Mart # 16,56041,11901 Patrick Henry Hwy,Amelia,VA
6 - Richmond,23083-2800, 11/02/2012,Elliotts Country Store 2,48449,22501 Patrick Henry Hwy,Jetersville,VA
6 - Richmond,23930, 11/02/2012,Crewe Exxon,54796,112 E Virginia Ave,Crewe,VA
1 - Roanoke,24467, 11/02/2012,The Osceola Mill,48084,352 Tye River Rd,Steeles Taverns,VA
6 - Richmond,23824, 11/02/2012,Pizza Hut,64545,319 S Main St,Blackstone,VA
6 - Richmond,23824, 11/02/2012,Acapulcos Mexican Grill,40704,209 S Main St,Blackstone,VA
6 - Richmond,23803, 11/02/2012,AJs,79764,8631 River Rd,South Chesterfield,VA
6 - Richmond,23836-2699, 11/02/2012,Tamaras Bistro & Sub,55206,13127 Rivers Bend Blvd,Chester,VA
