350,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,,,80,,,,,,,,,,,
200,,,,,,,,,,,,60,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,40,,,,,,,,,,,
50,,,,,,,,,,,,20,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,
Jan,Feb Mar Apr May Jun,Feb Mar Apr May Jun,Feb Mar Apr May Jun,Feb Mar Apr May Jun,Feb Mar Apr May Jun,Jul,Aug Sep,Aug Sep,Oct Nov Dec,Oct Nov Dec,Oct Nov Dec,0,,,,,,,,,,,
,,,,,,,,,,,,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,,,,2010,2010,,2011,2011,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,2010,,2011,2011,,,
,,2010 total:,2010 total:,2010 total:,"3,435","3,435",,,,,,,,,,2010 total:,2010 total:,2010 total:,"1,063",,,,
,,2011 total:,2011 total:,2011 total:,"3,388","3,388",,,,,,,,,,2011 total:,2011 total:,2011 total:,918,,,,
,Percent change:,Percent change:,Percent change:,Percent change:,-1.4%,-1.4%,,,,,,,,,Percent change:,Percent change:,Percent change:,Percent change:,-13.6%,-13.6%,,,
,,,,,,,,,,,Robbery,,,,,,,,,,,,
Robbery Offenses,Robbery Offenses,Robbery Offenses,Robbery Offenses,,,,,,,,,Robbery Arrests,Robbery Arrests,Robbery Arrests,,,,,,,,,
700,,,,,,,,,,,,250,,,,,,,,,,,
600,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,200,,,,,,,,,,,
500,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,150,,,,,,,,,,,
400,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,100,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,50,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,0,,,,,,,,,,,
Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
,,,,,2010,,2011,2011,,,,,,,,,2010,,2011,2011,,,
,,2010 total:,2010 total:,2010 total:,"6,866","6,866",,,,,,,,,,2010 total:,2010 total:,2010 total:,"2,002",,,,
,,2011 total:,2011 total:,2011 total:,"6,708","6,708",,,,,,,,,,2011 total:,2011 total:,2011 total:,"1,916",,,,
,Percent change:,Percent change:,Percent change:,Percent change:,-2.3%,-2.3%,,,,,,,,,Percent change:,Percent change:,Percent change:,Percent change:,-4.3%,,,,
,,,,,,,,,,,,4 of 10,,,,,,,,,,,2/2012
