Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”,Name: “Table 1 of 1 on page 11 of 31”
,"2,500.0",,,,,,,,,
,,,,,,,,,,
,"2,000.0",,,,,,,,,
,,,,,,,,,,
,"1,500.0",,,,,,,,,
,,,,,,,,,,
,"1,000.0",,,,,,,,,
,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
,,KY,MD,NC,,TN,VA,WV,US,
,,,,,,,,,,
,,,,,,,,,,
,,,,Percent Change,Percent Change,Percent Change,Percent Change,,,
,,,,2000 - 2009,2000 - 2009,2000 - 2009,2008 - 2009,2008 - 2009,,
,,,KY,-5.7,-5.7,,-5.7,-5.7,,
,,,MD,-20.6,-20.6,,-8.6,-8.6,,
,,,NC,-17.0,-17.0,,-9.0,-9.0,,
,,,TN,-10.3,-10.3,,-6.9,-6.9,,
,,,VA,-11.6,-11.6,,-3.7,-3.7,,
,,,WV,+10.5,+10.5,,-1.1,-1.1,,
,,,US,-16.1,-16.1,,-5.5,-5.5,,
,,,,,,,,,,
,,,,,,,,,,
Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.,Property crime rates have been trending downward in both Virginia and the U.S. over the last decade.
During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but,During this time Virginia’s property crime rates have been consistently below national rates and all but
two bordering states.,,,,,,,,,,
,,,,,,,,,,
From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.,From 2000 to 2009 the property crime rate in Virginia decreased by almost 12% and by 16% in the U.S.
,,,,,,,,,,
The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%,The property crime rate in Virginia decreased by almost 4% from 2008 to 2009 and decreased by 5%
across the U.S.,,,,,,,,,,
,,,,,,,,,,
In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property,In 2009 Virginia reported the lowest property crime rate of all shown above.  Virginia’s 2009 property
crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,crime rate ranked against the other 49 states can be found in Appendix D.,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,9 of 29,9 of 29,,,,Virginia Crime Trends 2000-2009
,,,,,,,,,,www.dcjs.virginia.gov/research
