159,Richmond Co,567.6,571.6,130,132,91,93
161,Roanoke Co,"1,352.3","1,647.5",81,65,45,31
163,Rockbridge Co,"1,312.0","1,365.0",83,87,47,49
165,Rockingham Co,598.1,504.2,128,133,89,94
167,Russell Co,669.9,"1,372.2",125,86,86,48
169,Scott Co,850.3,"1,872.6",111,58,73,24
171,Shenandoah Co,"1,134.7","1,341.0",93,88,56,50
173,Smyth Co,"1,366.3","2,062.9",80,46,44,12
175,Southampton Co,"1,584.5","1,729.3",69,62,33,28
177,Spotsylvania Co,"2,474.7","1,927.6",42,56,8,22
179,Stafford Co,"1,902.7","1,401.2",60,84,25,47
181,Surry Co,"1,552.2","1,005.0",71,112,35,74
183,Sussex Co,"1,319.6","1,596.4",82,70,46,36
185,Tazewell Co,"2,257.9","2,685.3",48,32,13,3
187,Warren Co,"2,501.3","2,412.8",41,38,7,6
191,Washington Co,"1,393.3","2,589.8",78,35,42,4
193,Westmoreland Co,"1,268.1","1,016.2",84,111,48,73
195,Wise Co,"1,104.0","2,039.0",97,47,60,13
197,Wythe Co,"2,525.5","1,477.0",38,78,5,41
199,York Co,"1,874.0","1,966.2",61,52,26,18
,,,22 of 29,,,,Virginia Crime Trends 2000-2009
,,,,,,,www.dcjs.virginia.gov/research
