Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”,Name: “Table 1 of 1 on page 18 of 179”
23,23,Muscatine,IA,"42,879","11,044","6,151",636,"2,575","1,985","2,780","3,091","5,828",7.7,F
24,24,Tulare,CA,"451,977","145,180","44,587","12,735","26,863","13,613","19,060","28,386","132,911",7.0,F
24,24,Lake,IN,"493,618","124,014","68,140","11,737","33,564","28,781","36,785","41,321","95,358",7.0,F
Notes:,Notes:,,,,,,,,,,,,,
1.,Counties are ranked by weighted average. See note 11 below.,Counties are ranked by weighted average. See note 11 below.,Counties are ranked by weighted average. See note 11 below.,Counties are ranked by weighted average. See note 11 below.,,,,8.	 CV disease is cardiovascular disease and estimates are for adults 18 and over who have been diagnosed within their,8.	 CV disease is cardiovascular disease and estimates are for adults 18 and over who have been diagnosed within their,8.	 CV disease is cardiovascular disease and estimates are for adults 18 and over who have been diagnosed within their,8.	 CV disease is cardiovascular disease and estimates are for adults 18 and over who have been diagnosed within their,8.	 CV disease is cardiovascular disease and estimates are for adults 18 and over who have been diagnosed within their,8.	 CV disease is cardiovascular disease and estimates are for adults 18 and over who have been diagnosed within their,8.	 CV disease is cardiovascular disease and estimates are for adults 18 and over who have been diagnosed within their
2.	 Total Population represents the at-risk populations in counties with PM2.5 monitors.,2.	 Total Population represents the at-risk populations in counties with PM2.5 monitors.,2.	 Total Population represents the at-risk populations in counties with PM2.5 monitors.,2.	 Total Population represents the at-risk populations in counties with PM2.5 monitors.,2.	 Total Population represents the at-risk populations in counties with PM2.5 monitors.,2.	 Total Population represents the at-risk populations in counties with PM2.5 monitors.,,,"lifetime, based on state rates (BRFSS) applied to population estimates (U.S. Census).","lifetime, based on state rates (BRFSS) applied to population estimates (U.S. Census).","lifetime, based on state rates (BRFSS) applied to population estimates (U.S. Census).","lifetime, based on state rates (BRFSS) applied to population estimates (U.S. Census).","lifetime, based on state rates (BRFSS) applied to population estimates (U.S. Census).",,
3.,"Those under 18 and 65 and over are vulnerable to PM2.5 and are, therefore, included. They should not be used as","Those under 18 and 65 and over are vulnerable to PM2.5 and are, therefore, included. They should not be used as","Those under 18 and 65 and over are vulnerable to PM2.5 and are, therefore, included. They should not be used as","Those under 18 and 65 and over are vulnerable to PM2.5 and are, therefore, included. They should not be used as","Those under 18 and 65 and over are vulnerable to PM2.5 and are, therefore, included. They should not be used as","Those under 18 and 65 and over are vulnerable to PM2.5 and are, therefore, included. They should not be used as","Those under 18 and 65 and over are vulnerable to PM2.5 and are, therefore, included. They should not be used as","9.	 Diabetes estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates","9.	 Diabetes estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates","9.	 Diabetes estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates","9.	 Diabetes estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates","9.	 Diabetes estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates","9.	 Diabetes estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates","9.	 Diabetes estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates"
,population denominators for disease estimates.,population denominators for disease estimates.,population denominators for disease estimates.,population denominators for disease estimates.,,,,(BRFSS) applied to population estimates (U.S. Census).,(BRFSS) applied to population estimates (U.S. Census).,(BRFSS) applied to population estimates (U.S. Census).,(BRFSS) applied to population estimates (U.S. Census).,,,
4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,4.	 Pediatric asthma estimates are for those under 18 years of age and represent the estimated number of people who had,10.	Poverty estimates come from the U.S. Census Bureau and are for all ages.,10.	Poverty estimates come from the U.S. Census Bureau and are for all ages.,10.	Poverty estimates come from the U.S. Census Bureau and are for all ages.,10.	Poverty estimates come from the U.S. Census Bureau and are for all ages.,10.	Poverty estimates come from the U.S. Census Bureau and are for all ages.,,
,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,,"11.	The Weighted Average was derived by counting the number of days in each unhealthful range (orange, red, purple,","11.	The Weighted Average was derived by counting the number of days in each unhealthful range (orange, red, purple,","11.	The Weighted Average was derived by counting the number of days in each unhealthful range (orange, red, purple,","11.	The Weighted Average was derived by counting the number of days in each unhealthful range (orange, red, purple,","11.	The Weighted Average was derived by counting the number of days in each unhealthful range (orange, red, purple,","11.	The Weighted Average was derived by counting the number of days in each unhealthful range (orange, red, purple,","11.	The Weighted Average was derived by counting the number of days in each unhealthful range (orange, red, purple,"
5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,5.	 Adult asthma estimates are for those 18 years and older and represent the estimated number of people who had,"maroon) in each year (2010-2012), multiplying the total in each range by the assigned standard weights (i.e., 1 for","maroon) in each year (2010-2012), multiplying the total in each range by the assigned standard weights (i.e., 1 for","maroon) in each year (2010-2012), multiplying the total in each range by the assigned standard weights (i.e., 1 for","maroon) in each year (2010-2012), multiplying the total in each range by the assigned standard weights (i.e., 1 for","maroon) in each year (2010-2012), multiplying the total in each range by the assigned standard weights (i.e., 1 for","maroon) in each year (2010-2012), multiplying the total in each range by the assigned standard weights (i.e., 1 for","maroon) in each year (2010-2012), multiplying the total in each range by the assigned standard weights (i.e., 1 for"
,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,asthma in 2012 based on state rates (BRFSS) applied to population estimates (U.S. Census).,,"orange, 1.5 for red, 2.0 for purple, 2.5 for maroon), and calculating the average.","orange, 1.5 for red, 2.0 for purple, 2.5 for maroon), and calculating the average.","orange, 1.5 for red, 2.0 for purple, 2.5 for maroon), and calculating the average.","orange, 1.5 for red, 2.0 for purple, 2.5 for maroon), and calculating the average.","orange, 1.5 for red, 2.0 for purple, 2.5 for maroon), and calculating the average.",,
6.,"Adding across rows does not produce valid estimates, e.g., summing pediatric and adult asthma.","Adding across rows does not produce valid estimates, e.g., summing pediatric and adult asthma.","Adding across rows does not produce valid estimates, e.g., summing pediatric and adult asthma.","Adding across rows does not produce valid estimates, e.g., summing pediatric and adult asthma.","Adding across rows does not produce valid estimates, e.g., summing pediatric and adult asthma.","Adding across rows does not produce valid estimates, e.g., summing pediatric and adult asthma.",,"12.	Grade is assigned by weighted average as follows: A=0.0, B=0.3-0.9, C=1.0-2.0, D=2.1-3.2, F=3.3+.","12.	Grade is assigned by weighted average as follows: A=0.0, B=0.3-0.9, C=1.0-2.0, D=2.1-3.2, F=3.3+.","12.	Grade is assigned by weighted average as follows: A=0.0, B=0.3-0.9, C=1.0-2.0, D=2.1-3.2, F=3.3+.","12.	Grade is assigned by weighted average as follows: A=0.0, B=0.3-0.9, C=1.0-2.0, D=2.1-3.2, F=3.3+.","12.	Grade is assigned by weighted average as follows: A=0.0, B=0.3-0.9, C=1.0-2.0, D=2.1-3.2, F=3.3+.","12.	Grade is assigned by weighted average as follows: A=0.0, B=0.3-0.9, C=1.0-2.0, D=2.1-3.2, F=3.3+.",
"7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)","7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)","7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)","7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)","7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)","7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)","7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)","7.	 COPD estimates are for adults 18 and over who have been diagnosed within their lifetime, based on state rates (BRFSS)",,,,,,,
,applied to population estimates (U.S. Census).,applied to population estimates (U.S. Census).,applied to population estimates (U.S. Census).,applied to population estimates (U.S. Census).,,,,,,,,,,
