   Arizona.....................,5.0,4.8,4.4,5.4,4.2,4.3,*,*4.3,*4.8
   Arkansas....................,*,*3.8,*3.7,*,*,*,*,*,*
   California..................,4.4,3.5,3.3,6.3,*3.1,*4.2,3.6,2.9,3.0
   Colorado....................,4.4,5.3,5.1,*,*,*,*,*4.0,*4.1
   Connecticut.................,5.3,6.1,4.6,*,*,*,*,*,*4.4
   Delaware....................,*,*4.4,*4.3,*,*,*,*,*,*
   District of Columbia........,*,*,*,*,*,*,*,*,*
   Florida.....................,5.1,3.5,3.7,*,*,*,*4.4,3.9,4.0
,,,,,,,,,
   Georgia.....................,*5.7,3.8,3.3,*,*,*,*5.3,4.1,3.2
   Hawaii......................,*6.6,*5.7,*3.3,*,*,*,4.2,4.8,4.1
   Idaho.......................,*,*3.8,5.5,*,*,*,*,*,*
   Illinois....................,6.4,4.3,4.3,*,*,*,3.9,3.3,4.0
   Indiana.....................,*4.7,4.9,3.8,*,*,*,*,*,*
   Iowa........................,*,*3.7,*4.3,*,*,*,*,*,*
   Kansas......................,*5.4,3.4,4.9,*,*,*,*,*,*
   Kentucky....................,*,*5.5,*3.9,*,*,*,*,*,*
   Louisiana7..................,---,*,*2.3,*,*,*,*,*,*6.3
   Maine.......................,*,*,*,*,*,*,*,*,*
,,,,,,,,,
   Maryland....................,*4.7,3.8,4.0,*,*,*,*4.5,*3.4,4.1
   Massachusetts...............,5.8,4.9,4.5,*,*,*,*3.9,*2.8,*2.2
   Michigan....................,5.2,5.1,4.9,*,*,*,*,3.7,*3.6
   Minnesota...................,*,*2.9,2.9,*4.9,*,*4.6,*3.2,*2.4,3.9
   Mississippi.................,*,*,*4.8,*,*,*,*,*,*
   Missouri....................,*,4.6,*3.6,*,*,*,*,*4.0,*
   Montana.....................,*,*,*,*7.6,*,*4.8,*,*,*
   Nebraska....................,*,*3.6,*3.5,*,*,*,*,*,*
   Nevada......................,*4.1,2.6,3.8,*,*,*,*,*4.0,*3.2
   New Hampshire7..............,---,*,*,*,*,*,*,*,*
,,,,,,,,,
   New Jersey..................,5.1,3.7,3.6,*,*,*,*3.4,3.4,2.0
   New Mexico..................,4.9,3.3,3.4,4.9,*3.5,*2.8,*,*,*
   New York....................,6.4,3.8,3.3,*,*,*,4.1,2.7,2.3
   North Carolina..............,*5.5,4.7,4.5,*7.7,*8.2,10.2,*,*4.4,*3.4
   North Dakota................,*,*,*,*,*7.5,*,*,*,*
   Ohio........................,*5.4,4.8,4.4,*,*,*,*,*3.3,*3.4
   Oklahoma7...................,---,4.0,3.2,*3.7,3.6,4.4,*,*,*
   Oregon......................,6.5,3.8,3.8,*,*,*,*5.3,*3.9,*2.4
   Pennsylvania................,7.3,5.5,5.7,*,*,*,*5.2,3.7,4.5
   Rhode Island................,*4.9,*5.8,*5.9,*,*,*,*,*,*
,,,,,,,,,
   South Carolina..............,*,4.7,4.3,*,*,*,*,*,*
   South Dakota................,*,*,*,*8.2,*5.6,*6.0,*,*,*
   Tennessee...................,*,5.0,3.7,*,*,*,*,*4.7,*4.3
   Texas.......................,4.2,3.8,3.7,*,*,*,4.0,2.8,2.8
   Utah........................,*3.6,4.2,3.6,*,*,*,*,*5.3,*4.4
   Vermont.....................,*,*,*,*,*,*,*,*,*
   Virginia....................,*4.8,4.0,4.0,*,*,*,*4.1,3.6,3.0
   Washington..................,4.9,3.7,3.5,*8.5,*4.6,*4.5,*2.7,2.9,2.7
   West Virginia...............,*,*,*,*,*,*,*,*,*
   Wisconsin...................,*3.9,4.4,4.1,*,*,*,*,*5.3,*4.1
   Wyoming.....................,*,*,*,*,*,*,*,*,*
,,,,,,,,,
*Estimates are considered unreliable.,,,,,,,,,
Rates preceded by an asterisk are based on fewer than 50 deaths in the numerator.,,,,,,,,,
Rates not shown are based on fewer than 20 deaths in the numerator.,,,,,,,,,
---Data not available.,,,,,,,,,
1Rates based on unweighted birth cohort data.,,,,,,,,,
"2Rates based on period file using weighted data. See Appendix I,",,,,,,,,,
"National Vital Statistics System (NVSS), Linked Birth/Infant Death Data Set.",,,,,,,,,
3Infants under 28 days of age.,,,,,,,,,
4Rates for white and black are substituted for non-Hispanic white and,,,,,,,,,
"non-Hispanic black for Louisiana for 1989, Oklahoma for 1989-1990, and New Hampshire for 1989-1991.",,,,,,,,,
"5Persons of Hispanic origin may be of any race. See Appendix II, Hispanic origin.",,,,,,,,,
6Includes persons of Hispanic origin.,,,,,,,,,
7Rates for Hispanic origin exclude data from states not reporting,,,,,,,,,
Hispanic origin on the birth certificate for 1 or more years in a 3-year period.,,,,,,,,,
,,,,,,,,,
"NOTES: Starting with 2003 data, some states reported multiple-race data.",,,,,,,,,
The multiple-race data for these states were bridged to the single-race categories,,,,,,,,,
"of the 1977 Office of Management and Budget standards for comparability with other states. See Appendix II, Race.",,,,,,,,,
National linked files do not exist for 1992-1994.,,,,,,,,,
,,,,,,,,,
"SOURCE: CDC/NCHS,",,,,,,,,,
"National Vital Statistics System, public-use and nonpublic-use Linked Birth/Infant Death Data Set.",,,,,,,,,
"See Appendix I, National Vital Statistics System (NVSS).",,,,,,,,,
,,,,,,,,,
"Health, United States, 2012",,,,,,,,,
