-79.94111,37.35528,Building:Pleasants Hall,Building:Pleasants Hall,
-79.94111,37.35556,Building:Duchouquet Cottage,Building:Duchouquet Cottage,
-79.94111,37.35639,Building:Barbee House,Building:Barbee House,
-79.94083,37.35583,Building:Eastnor,Building:Eastnor,
-79.94056,37.35611,Building:Robbie Hunt Burton Alumnae Cottage,Building:Robbie Hunt Burton Alumnae Cottage,
-79.93943,37.27462,Hotel:The Hotel Roanoke and Conference Center,Hotel:The Hotel Roanoke and Conference Center,
-79.92920,37.26930,Building:Southeast Community Center,Building:Southeast Community Center,
-79.92393,37.30514,Building:Belmont,Building:Belmont,
-79.92337,37.26375,Building:Buena Vista,Building:Buena Vista,
-79.85976,37.34236,Building:Roanoke Juvenile Home,Building:Roanoke Juvenile Home,
-79.85809,37.34097,Residential:Roanoke Nursing Home,Residential:Roanoke Nursing Home,
-79.83005,37.99346,Hotel:Homested Hotel,Hotel:Homested Hotel,
-79.83005,37.99513,Building:The Pillars,Building:The Pillars,
-79.77339,38.53817,Building:Travellers Repose,Building:Travellers Repose,
-79.75889,37.35583,Building:Carvin House,Building:Carvin House,
-79.54987,37.33845,Hotel:Super 8,Hotel:Super 8,8
-79.53531,37.34320,Building:Elks National Home,Building:Elks National Home,
-79.52136,37.33406,Building:Bedford City Municipal Building,Building:Bedford City Municipal Building,
-79.46309,37.78263,Building:White-Davidson House,Building:White-Davidson House,- 
-79.46282,37.78291,Building:The Gables,Building:The Gables,
-79.44917,37.79361,Building:Archaeology Laboratory,Building:Archaeology Laboratory,
-79.44865,37.77847,Building:McElwee House,Building:McElwee House,
-79.44865,37.78235,Building:Miley House,Building:Miley House,
-79.44837,37.78208,Building:Edmonson-Penick House,Building:Edmonson-Penick House,-
-79.44833,37.78917,Building:Kappa Kappa Gamma Sorority House,Building:Kappa Kappa Gamma Sorority House,
-79.44806,37.78917,Building:Kappa Delta Sorority House,Building:Kappa Delta Sorority House,
-79.44778,37.78944,Building:Pi Beta Phi Sorority House,Building:Pi Beta Phi Sorority House,
-79.44778,37.78972,Building:Kappa Alpha Theta Sorority House,Building:Kappa Alpha Theta Sorority House,
-79.44754,37.77985,Building:Silverwood,Building:Silverwood,
-79.44750,37.79111,Building:Sydney Lewis Hall,Building:Sydney Lewis Hall,
-79.44750,37.79500,Building:Student Activities Pavilion,Building:Student Activities Pavilion,
-79.44722,37.78972,Building:Chi Omega Sorority House,Building:Chi Omega Sorority House,
-79.44643,37.78430,Building:Preston House,Building:Preston House,
-79.44615,37.78680,Building:Gaines Residence Hall,Building:Gaines Residence Hall,
-79.44587,37.78402,Building:The Pines,Building:The Pines,
-79.44587,37.78763,Building:Warner Center,Building:Warner Center,
-79.44559,37.78430,Building:Beaumont,Building:Beaumont,
-79.44532,37.78541,Building:Evergreen House,Building:Evergreen House,
-79.44504,37.78708,Building:Hill House,Building:Hill House,
-79.44500,37.78583,Building:Chi Psi Fraternity,Building:Chi Psi Fraternity,
-79.44476,37.78652,Residential:Davis Dormitory,Residential:Davis Dormitory,
-79.44476,37.78680,Residential:Gilliam Dormitory,Residential:Gilliam Dormitory,
-79.44472,37.78722,Residential:Graham - Lees Dormitory,Residential:Graham - Lees Dormitory,
-79.44472,37.78972,Residential:Woods Creek Apartments,Residential:Woods Creek Apartments,
-79.44448,37.78652,Residential:Baker Dormitory,Residential:Baker Dormitory,
-79.44444,37.78528,Building:Chavis House,Building:Chavis House,
-79.44420,37.78485,Building:Hopkins House,Building:Hopkins House,
-79.44420,37.78652,Building:Evans Dining Hall,Building:Evans Dining Hall,
-79.44420,37.78735,Residential:Graham-Lees Dormitory,Residential:Graham-Lees Dormitory,
-79.44417,37.78611,Building:Early - Fielding University Center,Building:Early - Fielding University Center,- 
-79.44417,37.78778,Building:John W Elrod University Commons,Building:John W Elrod University Commons,
-79.44393,37.78597,Building:Early-Fielding University Center,Building:Early-Fielding University Center,- 
-79.44389,37.78556,Building:Mattingly House,Building:Mattingly House,
-79.44389,37.78556,Building:Spanish House,Building:Spanish House,
-79.44365,37.79152,Building:Lewis Hall,Building:Lewis Hall,
-79.44361,37.78722,Building:Lee - Jackson House,Building:Lee - Jackson House,- 
-79.44309,37.78735,Building:Lee-Jackson House,Building:Lee-Jackson House,- 
-79.44309,37.78791,Building:Newcomb Hall,Building:Newcomb Hall,
-79.44309,37.78819,Building:Reid Hall,Building:Reid Hall,
-79.44282,37.78624,Building:Howard House,Building:Howard House,
-79.44282,37.78735,Building:Morris House,Building:Morris House,
-79.44278,37.78778,Building:Pamly Hall,Building:Pamly Hall,
-79.44254,37.78374,Building:Brown House,Building:Brown House,
-79.44254,37.78680,Building:East Asian Language Center,Building:East Asian Language Center,
-79.44250,37.78917,Building:Science Addition,Building:Science Addition,
-79.44226,37.78847,Building:Payne Hall,Building:Payne Hall,
-79.44222,37.78611,Building:Phi Kappa Sigma Fraternity House,Building:Phi Kappa Sigma Fraternity House,
-79.44198,37.78847,Building:Washington Hall,Building:Washington Hall,
-79.44198,37.78902,Building:Parmly Hall,Building:Parmly Hall,
-79.44194,37.78861,Building:Watson Pavilion,Building:Watson Pavilion,
-79.44170,37.78513,Building:McCampbell Inn,Building:McCampbell Inn,
-79.44170,37.78847,Building:Robinson Hall,Building:Robinson Hall,
-79.44170,37.78958,Building:Howe Hall,Building:Howe Hall,
-79.44167,37.78611,Building:Sigma Nu Fraternity House,Building:Sigma Nu Fraternity House,
-79.44167,37.78639,Building:Beta Theta Pi Fraternity House,Building:Beta Theta Pi Fraternity House,
-79.44143,37.78485,Building:Stonewall Jackson House,Building:Stonewall Jackson House,
-79.44143,37.78847,Building:Reeves Center,Building:Reeves Center,
-79.44143,37.78874,Building:Tucker Hall,Building:Tucker Hall,
-79.44143,37.78958,Building:Howe Annex,Building:Howe Annex,
-79.44139,37.78611,Building:Phi Delta Theta Fraternity House,Building:Phi Delta Theta Fraternity House,
-79.44139,37.78861,Building:Gilliam Admissions House,Building:Gilliam Admissions House,
-79.44115,37.78430,Building:The Castle,Building:The Castle,
-79.44115,37.78458,Building:Campbell House,Building:Campbell House,
-79.44115,37.78930,Building:DuPont Hall,Building:DuPont Hall,
-79.44111,37.78639,Building:Pi Kappa Alpha Fraterity House,Building:Pi Kappa Alpha Fraterity House,
-79.44087,37.78874,Building:Gilliam Admission House,Building:Gilliam Admission House,
-79.44059,37.78874,Building:Alumni House,Building:Alumni House,
-79.44056,37.78750,Building:11 University Place,Building:11 University Place,11 
-79.44032,37.78735,Building:Old Blue Tavern,Building:Old Blue Tavern,
-79.44028,37.78778,Building:International Education Center,Building:International Education Center,
-79.44004,37.78985,Building:Smith Hall,Building:Smith Hall,
-79.43976,37.78958,Building:Moody Hall,Building:Moody Hall,
-79.43837,37.78958,Building:Mallory Hall,Building:Mallory Hall,
-79.43726,37.79152,Building:Lejeune Hall,Building:Lejeune Hall,
-79.43670,37.78847,Building:Cameron Hall,Building:Cameron Hall,
-79.43615,37.78985,Building:Nichols Engineering Hall,Building:Nichols Engineering Hall,
-79.43587,37.79013,Building:Jackson Memorial Hall,Building:Jackson Memorial Hall,
-79.43504,37.78985,Building:Cocke Hall,Building:Cocke Hall,
-79.43504,37.79124,Building:Richardson Hall,Building:Richardson Hall,
-79.43476,37.78819,Building:Clarkson-McKenna Hall,Building:Clarkson-McKenna Hall,-
-79.43476,37.79097,Building:Maury-Brooke Hall,Building:Maury-Brooke Hall,- 
-79.43420,37.79013,Building:Scott Shipp Hall,Building:Scott Shipp Hall,
-79.43420,37.79097,Building:Carroll Hall,Building:Carroll Hall,
-79.43365,37.78958,Building:Kilbourne Hall,Building:Kilbourne Hall,
-79.43337,37.79041,Building:Crozet Hall,Building:Crozet Hall,
-79.43143,37.78930,Building:Cormack Field House,Building:Cormack Field House,
-79.40002,36.58097,Building:Sutherlin Mansion,Building:Sutherlin Mansion,
-79.39836,36.57014,Building:Almagro Community Center,Building:Almagro Community Center,
-79.39030,36.82542,Building:Willis Hall,Building:Willis Hall,
-79.38975,36.82653,Building:Pruden Hall,Building:Pruden Hall,
-79.37308,36.70791,Residential:Faith Home for Children,Residential:Faith Home for Children,
-79.35250,37.74139,Building:Ann B Stoddard Living Center,Building:Ann B Stoddard Living Center,
-79.35167,37.74139,Building:Landrum House,Building:Landrum House,
-79.35139,37.74111,Building:Robey Hall,Building:Robey Hall,
-79.35083,37.74111,Building:Craton Hall,Building:Craton Hall,
-79.34944,37.73944,Building:Fawson House,Building:Fawson House,
-79.34917,37.74028,Building:Student Life Office Building,Building:Student Life Office Building,
-79.34917,37.74056,Building:President&apos;s House - Southern Virginia University,Building:President&apos;s House - Southern Virginia University,
-79.34917,37.74167,Building:Admissions Building,Building:Admissions Building,
-79.34861,37.74139,Building:Ferrel House,Building:Ferrel House,
-79.34833,37.74083,Building:Camelot House,Building:Camelot House,
-79.34806,37.74139,Building:Arthur House,Building:Arthur House,
-79.34806,37.74167,Building:Lancelot House,Building:Lancelot House,
-79.34778,37.74083,Building:Nyman House,Building:Nyman House,
-79.34778,37.74194,Building:Tucson House,Building:Tucson House,
-79.34750,37.74056,Building:Knight Guest House,Building:Knight Guest House,
-79.30615,37.92319,Building:Mulberry Grove,Building:Mulberry Grove,
-79.29308,37.08264,Building:Hurt Community Center,Building:Hurt Community Center,
-79.19697,37.44903,Residential:Presbyterian Orphanage,Residential:Presbyterian Orphanage,
-79.18833,37.39833,Building:Beaver Point Club House,Building:Beaver Point Club House,
-79.18639,37.39778,Building:Wake Field House,Building:Wake Field House,
-79.18417,37.39861,Building:McWane Hall,Building:McWane Hall,
-79.18389,37.39639,Building:McMillan Nursing Building,Building:McMillan Nursing Building,
-79.18361,37.39667,Building:Thompson Education Building,Building:Thompson Education Building,
-79.18361,37.39750,Building:Psychology Building,Building:Psychology Building,
-79.18280,37.39820,Building:Hopwood Hall,Building:Hopwood Hall,
-79.18280,37.39875,Building:Carnegie Hall,Building:Carnegie Hall,
-79.18222,37.39889,Building:Hall Campus Center,Building:Hall Campus Center,
-79.18167,37.39750,Building:Hobbs Hall,Building:Hobbs Hall,
-79.18167,37.39972,Building:Burton Student Center,Building:Burton Student Center,
-79.18141,37.39931,Building:Hundley Hall,Building:Hundley Hall,
-79.18114,37.43736,Building:Ireton Hall,Building:Ireton Hall,
-79.18086,37.43709,Building:Marian Hall,Building:Marian Hall,
-79.18083,37.39944,Building:Tate Hall,Building:Tate Hall,
-79.18058,37.39903,Building:Westover Hall,Building:Westover Hall,
-79.18030,37.39722,Building:Spiritual Life Center,Building:Spiritual Life Center,
-79.17722,37.35583,Building:David&apos;s Place,Building:David&apos;s Place,
-79.17472,37.35917,Building:Liberty Baptist Theological Seminary,Building:Liberty Baptist Theological Seminary,
-79.17444,37.35944,Building:College of Arts & Sciences,Building:College of Arts & Sciences,
-79.17417,37.35972,Building:Liberty Bible Institute,Building:Liberty Bible Institute,
-79.17337,37.43752,Building:Wright Residence Hall,Building:Wright Residence Hall,
-79.17333,37.43833,Building:Houston Memorial Hall,Building:Houston Memorial Hall,
-79.17330,37.43761,Building:Cheatham Dining Hall,Building:Cheatham Dining Hall,
-79.17283,37.43767,Building:Darden Conference Center,Building:Darden Conference Center,
-79.17260,37.43764,Building:Thoresen Hall,Building:Thoresen Hall,
-79.17225,37.43820,Building:Webb Hall,Building:Webb Hall,
-79.17197,37.40875,Building:Miller Home,Building:Miller Home,
-79.17091,37.43740,Building:Leggett Building,Building:Leggett Building,
-79.17030,37.38153,Residential:Oddfellows Orphanage,Residential:Oddfellows Orphanage,
-79.16336,37.43820,Building:Miller-Claytor House,Building:Miller-Claytor House,- 
-79.15558,37.42014,Building:Human Services Center,Building:Human Services Center,
-79.15308,37.40375,Building:Anne Spencer House,Building:Anne Spencer House,
-79.15169,37.41431,Building:Terrell-Langhorne House,Building:Terrell-Langhorne House,- 
-79.14891,37.41598,Building:Nichols Tavern,Building:Nichols Tavern,
-79.14752,37.42486,Building:Rivermont,Building:Rivermont,
-79.14669,37.40959,Building:Rocking Cradle House,Building:Rocking Cradle House,
-79.14530,37.41848,Building:Freeman House,Building:Freeman House,
-79.14447,37.41542,Building:Allied Arts Building,Building:Allied Arts Building,
-79.14252,37.41486,Building:Krise Building,Building:Krise Building,
-79.13947,37.41042,Building:The Folly,Building:The Folly,
-79.13748,37.41149,Hotel:Craddock Terry Hotel,Hotel:Craddock Terry Hotel,
-79.08528,37.55639,Building:Guion Science Center,Building:Guion Science Center,
-79.08306,37.55722,Building:Sweet Briar House,Building:Sweet Briar House,
-79.08278,37.55722,Building:Mary Clark Rogers Garden Cottage,Building:Mary Clark Rogers Garden Cottage,
-79.08194,37.55750,Building:Boxwood Alumnae House,Building:Boxwood Alumnae House,
-79.08167,37.55639,Building:Fletcher Building,Building:Fletcher Building,
-79.08141,37.55653,Building:Fletcher Hall,Building:Fletcher Hall,
-79.08111,37.55722,Building:Dorothy J Sales Building,Building:Dorothy J Sales Building,
-79.08111,37.55750,Building:Graduate Student Housing,Building:Graduate Student Housing,
-79.08086,37.55514,Building:Fergus Reid Hall,Building:Fergus Reid Hall,
-79.08083,37.55444,Building:Prothro Hall,Building:Prothro Hall,
-79.08083,37.55500,Building:Dew Residence Hall,Building:Dew Residence Hall,
-79.08083,37.55500,Building:Reid Residence Hall,Building:Reid Residence Hall,
-79.08083,37.55611,Building:Benedict Building,Building:Benedict Building,
-79.08058,37.55625,Residential:Gray Dormitory,Residential:Gray Dormitory,
-79.08056,37.55639,Building:Carson Residence Hall,Building:Carson Residence Hall,
-79.08028,37.55472,Building:Meta Glass Residence Hall,Building:Meta Glass Residence Hall,
-79.08028,37.55500,Building:Grammer Residence Hall,Building:Grammer Residence Hall,
-79.08002,37.55514,Building:Carl Grammer Hall,Building:Carl Grammer Hall,
-79.08002,37.55625,Residential:Carson Dormitory,Residential:Carson Dormitory,
-79.08000,37.55611,Building:Anne Gary Pannell Center,Building:Anne Gary Pannell Center,
-79.07975,37.55597,Building:Randolph Hall,Building:Randolph Hall,
-79.07975,37.55625,Building:Manson Hall,Building:Manson Hall,
-79.07972,37.55611,Building:Manson Residence Hall,Building:Manson Residence Hall,
-79.07778,37.55583,Building:Randolph Residence Hall,Building:Randolph Residence Hall,
-79.07667,37.55694,Building:Elston Inn and Conference Center,Building:Elston Inn and Conference Center,
-79.07167,38.15167,Building:Baldwin Memorial Residence Hall,Building:Baldwin Memorial Residence Hall,
-79.07167,38.15222,Building:William Wyat King Building,Building:William Wyat King Building,
-79.07167,38.15278,Residential:Woodrow Terrace Apartments,Residential:Woodrow Terrace Apartments,
-79.07139,38.15139,Building:Agnes McClung Residence Hall,Building:Agnes McClung Residence Hall,
-79.07139,38.15194,Building:Hill Top Residence Hall,Building:Hill Top Residence Hall,
-79.07111,38.15139,Building:Carpenter Academic Hall,Building:Carpenter Academic Hall,
-79.07111,38.15222,Building:Consuelo Slaughter Wenger Hall,Building:Consuelo Slaughter Wenger Hall,
-79.07083,38.15333,Building:Market Street House,Building:Market Street House,
-79.07083,38.15361,Building:Edmondson House,Building:Edmondson House,
-79.07056,38.15139,Building:Barbara Kares Page Terrace,Building:Barbara Kares Page Terrace,
-79.07028,38.15194,Building:Lyda B Hunt Dining Hall,Building:Lyda B Hunt Dining Hall,
-79.07028,38.15222,Building:Scott House,Building:Scott House,
-79.07000,38.15583,Building:Tullidge Residence Hall,Building:Tullidge Residence Hall,
-79.06972,38.15139,Building:Program for the Exceptionally Gifted Center,Building:Program for the Exceptionally Gifted Center,
-79.06972,38.15222,Building:Crone House,Building:Crone House,
-79.06972,38.15500,Building:Adult Degree Program House,Building:Adult Degree Program House,
-79.06944,38.15222,Building:Margaret C Woodson Residence Hall,Building:Margaret C Woodson Residence Hall,
-79.06917,38.15389,Building:Cynthia Haldeny Tyson Terrace,Building:Cynthia Haldeny Tyson Terrace,
-79.06917,38.15389,Building:William G Pannill Student Center,Building:William G Pannill Student Center,
-79.06889,38.15139,Building:Jesse Cleveland Pearce Science Center,Building:Jesse Cleveland Pearce Science Center,
